Input Number, Run_Number, Result@ 100, XP, Y, X, Z, YP, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-45, Run: 092, F, 0, 0, 0, 100, 0, 11, 100, 89, 89
INVAR-45, Run: 093, F, 0, 0, 0, 100, 0, 30, 100, 70, 70
INVAR-45, Run: 094, F, 0, 0, 0, 100, 0, 16, 100, 84, 84
INVAR-45, Run: 095, F, 0, 0, 0, 100, 0, 17, 100, 83, 83
INVAR-45, Run: 096, F, 0, 0, 0, 100, 0, 22, 100, 78, 78
INVAR-45, Run: 097, F, 0, 0, 0, 100, 0, 20, 100, 80, 80
INVAR-45, Run: 098, F, 0, 0, 0, 100, 0, 18, 100, 82, 82
INVAR-45, Run: 099, F, 0, 0, 0, 100, 0, 12, 100, 88, 88
INVAR-45, Run: 100, F, 0, 0, 0, 100, 0, 22, 100, 78, 78
INVAR-46, Run: 001, F, 0, 0, 0, 200, 0, 37, 200, 163, 163
INVAR-46, Run: 002, F, 0, 0, 0, 200, 0, 22, 200, 178, 178
INVAR-46, Run: 003, F, 0, 0, 0, 200, 0, 33, 200, 167, 167
INVAR-46, Run: 004, F, 0, 0, 0, 200, 0, 22, 200, 178, 178
INVAR-46, Run: 005, F, 0, 0, 0, 200, 0, 32, 200, 168, 168
INVAR-46, Run: 006, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 007, F, 0, 0, 0, 200, 0, 19, 200, 181, 181
INVAR-46, Run: 008, F, 0, 0, 0, 200, 0, 37, 200, 163, 163
INVAR-46, Run: 009, F, 0, 0, 0, 200, 0, 28, 200, 172, 172
INVAR-46, Run: 010, F, 0, 0, 0, 200, 0, 22, 200, 178, 178
INVAR-46, Run: 011, F, 0, 0, 0, 200, 0, 19, 200, 181, 181
INVAR-46, Run: 012, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 013, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 014, F, 0, 0, 0, 200, 0, 34, 200, 166, 166
INVAR-46, Run: 015, F, 0, 0, 0, 200, 0, 27, 200, 173, 173
INVAR-46, Run: 016, F, 0, 0, 0, 200, 0, 38, 200, 162, 162
INVAR-46, Run: 017, F, 0, 0, 0, 200, 0, 24, 200, 176, 176
INVAR-46, Run: 018, F, 0, 0, 0, 200, 0, 40, 200, 160, 160
INVAR-46, Run: 019, F, 0, 0, 0, 200, 0, 34, 200, 166, 166
INVAR-46, Run: 020, F, 0, 0, 0, 200, 0, 43, 200, 157, 157
INVAR-46, Run: 021, F, 0, 0, 0, 200, 0, 28, 200, 172, 172
INVAR-46, Run: 022, F, 0, 0, 0, 200, 0, 22, 200, 178, 178
INVAR-46, Run: 023, F, 0, 0, 0, 200, 0, 33, 200, 167, 167
INVAR-46, Run: 024, F, 0, 0, 0, 200, 0, 31, 200, 169, 169
INVAR-46, Run: 025, F, 0, 0, 0, 200, 0, 32, 200, 168, 168
INVAR-46, Run: 026, F, 0, 0, 0, 200, 0, 31, 200, 169, 169
INVAR-46, Run: 027, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 028, F, 0, 0, 0, 200, 0, 36, 200, 164, 164
INVAR-46, Run: 029, F, 0, 0, 0, 200, 0, 33, 200, 167, 167
INVAR-46, Run: 030, F, 0, 0, 0, 200, 0, 29, 200, 171, 171
INVAR-46, Run: 031, F, 0, 0, 0, 200, 0, 34, 200, 166, 166
INVAR-46, Run: 032, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 033, F, 0, 0, 0, 200, 0, 32, 200, 168, 168
INVAR-46, Run: 034, F, 0, 0, 0, 200, 0, 35, 200, 165, 165
INVAR-46, Run: 035, F, 0, 0, 0, 200, 0, 36, 200, 164, 164
INVAR-46, Run: 036, F, 0, 0, 0, 200, 0, 24, 200, 176, 176
INVAR-46, Run: 037, F, 0, 0, 0, 200, 0, 35, 200, 165, 165
INVAR-46, Run: 038, F, 0, 0, 0, 200, 0, 31, 200, 169, 169
INVAR-46, Run: 039, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 040, F, 0, 0, 0, 200, 0, 31, 200, 169, 169
INVAR-46, Run: 041, F, 0, 0, 0, 200, 0, 45, 200, 155, 155
INVAR-46, Run: 042, F, 0, 0, 0, 200, 0, 34, 200, 166, 166
INVAR-46, Run: 043, F, 0, 0, 0, 200, 0, 26, 200, 174, 174
INVAR-46, Run: 044, F, 0, 0, 0, 200, 0, 26, 200, 174, 174
INVAR-46, Run: 045, F, 0, 0, 0, 200, 0, 32, 200, 168, 168
INVAR-46, Run: 046, F, 0, 0, 0, 200, 0, 43, 200, 157, 157
INVAR-46, Run: 047, F, 0, 0, 0, 200, 0, 50, 200, 150, 150
INVAR-46, Run: 048, F, 0, 0, 0, 200, 0, 18, 200, 182, 182
INVAR-46, Run: 049, F, 0, 0, 0, 200, 0, 28, 200, 172, 172
INVAR-46, Run: 050, F, 0, 0, 0, 200, 0, 17, 200, 183, 183
INVAR-46, Run: 051, F, 0, 0, 0, 200, 0, 32, 200, 168, 168
INVAR-46, Run: 052, F, 0, 0, 0, 200, 0, 25, 200, 175, 175
INVAR-46, Run: 053, F, 0, 0, 0, 200, 0, 15, 200, 185, 185
INVAR-46, Run: 054, F, 0, 0, 0, 200, 0, 15, 200, 185, 185
INVAR-46, Run: 055, F, 0, 0, 0, 200, 0, 49, 200, 151, 151
INVAR-46, Run: 056, F, 0, 0, 0, 200, 0, 23, 200, 177, 177
INVAR-46, Run: 057, F, 0, 0, 0, 200, 0, 27, 200, 173, 173
INVAR-46, Run: 058, F, 0, 0, 0, 200, 0, 27, 200, 173, 173
INVAR-46, Run: 059, F, 0, 0, 0, 200, 0, 26, 200, 174, 174
INVAR-46, Run: 060, F, 0, 0, 0, 200, 0, 21, 200, 179, 179
INVAR-46, Run: 061, F, 0, 0, 0, 200, 0, 16, 200, 184, 184
INVAR-46, Run: 062, F, 0, 0, 0, 200, 0, 45, 200, 155, 155
INVAR-46, Run: 063, F, 0, 0, 0, 200, 0, 26, 200, 174, 174
INVAR-46, Run: 064, F, 0, 0, 0, 200, 0, 39, 200, 161, 161
INVAR-46, Run: 065, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 066, F, 0, 0, 0, 200, 0, 27, 200, 173, 173
INVAR-46, Run: 067, F, 0, 0, 0, 200, 0, 41, 200, 159, 159
INVAR-46, Run: 068, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 069, F, 0, 0, 0, 200, 0, 24, 200, 176, 176
INVAR-46, Run: 070, F, 0, 0, 0, 200, 0, 49, 200, 151, 151
INVAR-46, Run: 071, F, 0, 0, 0, 200, 0, 27, 200, 173, 173
INVAR-46, Run: 072, F, 0, 0, 0, 200, 0, 18, 200, 182, 182
INVAR-46, Run: 073, F, 0, 0, 0, 200, 0, 27, 200, 173, 173
INVAR-46, Run: 074, F, 0, 0, 0, 200, 0, 25, 200, 175, 175
INVAR-46, Run: 075, F, 0, 0, 0, 200, 0, 39, 200, 161, 161
INVAR-46, Run: 076, F, 0, 0, 0, 200, 0, 32, 200, 168, 168
INVAR-46, Run: 077, F, 0, 0, 0, 200, 0, 29, 200, 171, 171
INVAR-46, Run: 078, F, 0, 0, 0, 200, 0, 28, 200, 172, 172
INVAR-46, Run: 079, F, 0, 0, 0, 200, 0, 37, 200, 163, 163
INVAR-46, Run: 080, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 081, F, 0, 0, 0, 200, 0, 31, 200, 169, 169
INVAR-46, Run: 082, F, 0, 0, 0, 200, 0, 24, 200, 176, 176
INVAR-46, Run: 083, F, 0, 0, 0, 200, 0, 54, 200, 146, 146
INVAR-46, Run: 084, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 085, F, 0, 0, 0, 200, 0, 35, 200, 165, 165
INVAR-46, Run: 086, F, 0, 0, 0, 200, 0, 39, 200, 161, 161
INVAR-46, Run: 087, F, 0, 0, 0, 200, 0, 33, 200, 167, 167
INVAR-46, Run: 088, F, 0, 0, 0, 200, 0, 36, 200, 164, 164
INVAR-46, Run: 089, F, 0, 0, 0, 200, 0, 31, 200, 169, 169
INVAR-46, Run: 090, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 091, F, 0, 0, 0, 200, 0, 18, 200, 182, 182
INVAR-46, Run: 092, F, 0, 0, 0, 200, 0, 40, 200, 160, 160
INVAR-46, Run: 093, F, 0, 0, 0, 200, 0, 32, 200, 168, 168
INVAR-46, Run: 094, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 095, F, 0, 0, 0, 200, 0, 30, 200, 170, 170
INVAR-46, Run: 096, F, 0, 0, 0, 200, 0, 37, 200, 163, 163
INVAR-46, Run: 097, F, 0, 0, 0, 200, 0, 24, 200, 176, 176
INVAR-46, Run: 098, F, 0, 0, 0, 200, 0, 37, 200, 163, 163
INVAR-46, Run: 099, F, 0, 0, 0, 200, 0, 25, 200, 175, 175
INVAR-46, Run: 100, F, 0, 0, 0, 200, 0, 24, 200, 176, 176
INVAR-5, Run: 001, F, 7, 0, 0, 70, 0, 26, 70, 37, 37
INVAR-5, Run: 002, F, 7, 0, 0, 70, 0, 24, 70, 39, 39
INVAR-5, Run: 003, F, 7, 0, 0, 70, 0, 24, 70, 39, 39
INVAR-5, Run: 004, F, 7, 0, 0, 70, 0, 18, 70, 45, 45
INVAR-5, Run: 005, F, 7, 0, 0, 70, 0, 19, 70, 44, 44
INVAR-5, Run: 006, F, 7, 0, 0, 70, 0, 8, 70, 55, 55
INVAR-5, Run: 007, F, 7, 0, 0, 70, 0, 20, 70, 43, 43
INVAR-5, Run: 008, F, 7, 0, 0, 70, 0, 13, 70, 50, 50
INVAR-5, Run: 009, F, 7, 0, 0, 70, 0, 16, 70, 47, 47
INVAR-5, Run: 010, F, 7, 0, 0, 70, 0, 14, 70, 49, 49
INVAR-5, Run: 011, F, 7, 0, 0, 70, 0, 9, 70, 54, 54
INVAR-5, Run: 012, F, 7, 0, 0, 70, 0, 26, 70, 37, 37
INVAR-5, Run: 013, F, 7, 0, 0, 70, 0, 19, 70, 44, 44
INVAR-5, Run: 014, F, 7, 0, 0, 70, 0, 15, 70, 48, 48
INVAR-5, Run: 015, F, 7, 0, 0, 70, 0, 19, 70, 44, 44
INVAR-5, Run: 016, F, 7, 0, 0, 70, 0, 19, 70, 44, 44
INVAR-5, Run: 017, F, 7, 0, 0, 70, 0, 22, 70, 41, 41
INVAR-5, Run: 018, F, 7, 0, 0, 70, 0, 18, 70, 45, 45
INVAR-5, Run: 019, F, 7, 0, 0, 70, 0, 25, 70, 38, 38
INVAR-5, Run: 020, F, 7, 0, 0, 70, 0, 18, 70, 45, 45
INVAR-5, Run: 021, F, 7, 0, 0, 70, 0, 10, 70, 53, 53
INVAR-5, Run: 022, F, 7, 0, 0, 70, 0, 24, 70, 39, 39
INVAR-5, Run: 023, F, 7, 0, 0, 70, 0, 19, 70, 44, 44
INVAR-5, Run: 024, F, 7, 0, 0, 70, 0, 20, 70, 43, 43
INVAR-5, Run: 025, F, 7, 0, 0, 70, 0, 27, 70, 36, 36
INVAR-5, Run: 026, F, 7, 0, 0, 70, 0, 24, 70, 39, 39
INVAR-5, Run: 027, F, 7, 0, 0, 70, 0, 25, 70, 38, 38
INVAR-5, Run: 028, F, 7, 0, 0, 70, 0, 27, 70, 36, 36
INVAR-5, Run: 029, F, 7, 0, 0, 70, 0, 22, 70, 41, 41
INVAR-5, Run: 030, F, 7, 0, 0, 70, 0, 16, 70, 47, 47
INVAR-5, Run: 031, F, 7, 0, 0, 70, 0, 21, 70, 42, 42
INVAR-5, Run: 032, F, 7, 0, 0, 70, 0, 25, 70, 38, 38
INVAR-5, Run: 033, F, 7, 0, 0, 70, 0, 20, 70, 43, 43
INVAR-5, Run: 034, F, 7, 0, 0, 70, 0, 9, 70, 54, 54
INVAR-5, Run: 035, F, 7, 0, 0, 70, 0, 24, 70, 39, 39
INVAR-5, Run: 036, F, 7, 0, 0, 70, 0, 21, 70, 42, 42
INVAR-5, Run: 037, F, 7, 0, 0, 70, 0, 19, 70, 44, 44
INVAR-5, Run: 038, F, 7, 0, 0, 70, 0, 22, 70, 41, 41
INVAR-5, Run: 039, F, 7, 0, 0, 70, 0, 20, 70, 43, 43
INVAR-5, Run: 040, F, 7, 0, 0, 70, 0, 18, 70, 45, 45
INVAR-5, Run: 041, F, 7, 0, 0, 70, 0, 24, 70, 39, 39
INVAR-5, Run: 042, F, 7, 0, 0, 70, 0, 17, 70, 46, 46
INVAR-5, Run: 043, F, 7, 0, 0, 70, 0, 28, 70, 35, 35
INVAR-5, Run: 044, F, 7, 0, 0, 70, 0, 21, 70, 42, 42
INVAR-5, Run: 045, F, 7, 0, 0, 70, 0, 18, 70, 45, 45
INVAR-5, Run: 046, F, 7, 0, 0, 70, 0, 19, 70, 44, 44
INVAR-5, Run: 047, F, 7, 0, 0, 70, 0, 23, 70, 40, 40
INVAR-5, Run: 048, F, 7, 0, 0, 70, 0, 18, 70, 45, 45
INVAR-5, Run: 049, F, 7, 0, 0, 70, 0, 17, 70, 46, 46
INVAR-5, Run: 050, F, 7, 0, 0, 70, 0, 16, 70, 47, 47
INVAR-5, Run: 051, F, 7, 0, 0, 70, 0, 20, 70, 43, 43
INVAR-5, Run: 052, F, 7, 0, 0, 70, 0, 20, 70, 43, 43
INVAR-5, Run: 053, F, 7, 0, 0, 70, 0, 16, 70, 47, 47
INVAR-5, Run: 054, F, 7, 0, 0, 70, 0, 26, 70, 37, 37
INVAR-5, Run: 055, F, 7, 0, 0, 70, 0, 19, 70, 44, 44
INVAR-5, Run: 056, F, 7, 0, 0, 70, 0, 18, 70, 45, 45
INVAR-5, Run: 057, F, 7, 0, 0, 70, 0, 10, 70, 53, 53
INVAR-5, Run: 058, F, 7, 0, 0, 70, 0, 28, 70, 35, 35
INVAR-5, Run: 059, F, 7, 0, 0, 70, 0, 29, 70, 34, 34
INVAR-5, Run: 060, F, 7, 0, 0, 70, 0, 22, 70, 41, 41
INVAR-5, Run: 061, F, 7, 0, 0, 70, 0, 31, 70, 32, 32
INVAR-5, Run: 062, F, 7, 0, 0, 70, 0, 21, 70, 42, 42
INVAR-5, Run: 063, F, 7, 0, 0, 70, 0, 15, 70, 48, 48
INVAR-5, Run: 064, F, 7, 0, 0, 70, 0, 17, 70, 46, 46
INVAR-5, Run: 065, F, 7, 0, 0, 70, 0, 18, 70, 45, 45
INVAR-5, Run: 066, F, 7, 0, 0, 70, 0, 24, 70, 39, 39
INVAR-5, Run: 067, F, 7, 0, 0, 70, 0, 14, 70, 49, 49
INVAR-5, Run: 068, F, 7, 0, 0, 70, 0, 13, 70, 50, 50
INVAR-5, Run: 069, F, 7, 0, 0, 70, 0, 17, 70, 46, 46
INVAR-5, Run: 070, F, 7, 0, 0, 70, 0, 25, 70, 38, 38
INVAR-5, Run: 071, F, 7, 0, 0, 70, 0, 25, 70, 38, 38
INVAR-5, Run: 072, F, 7, 0, 0, 70, 0, 39, 70, 24, 24
INVAR-5, Run: 073, F, 7, 0, 0, 70, 0, 10, 70, 53, 53
INVAR-5, Run: 074, F, 7, 0, 0, 70, 0, 15, 70, 48, 48
INVAR-5, Run: 075, F, 7, 0, 0, 70, 0, 6, 70, 57, 57
INVAR-5, Run: 076, F, 7, 0, 0, 70, 0, 17, 70, 46, 46
INVAR-5, Run: 077, F, 7, 0, 0, 70, 0, 26, 70, 37, 37
INVAR-5, Run: 078, F, 7, 0, 0, 70, 0, 18, 70, 45, 45
INVAR-5, Run: 079, F, 7, 0, 0, 70, 0, 18, 70, 45, 45
INVAR-5, Run: 080, F, 7, 0, 0, 70, 0, 17, 70, 46, 46
INVAR-5, Run: 081, F, 7, 0, 0, 70, 0, 25, 70, 38, 38
INVAR-5, Run: 082, F, 7, 0, 0, 70, 0, 21, 70, 42, 42
INVAR-5, Run: 083, F, 7, 0, 0, 70, 0, 16, 70, 47, 47
INVAR-5, Run: 084, F, 7, 0, 0, 70, 0, 24, 70, 39, 39
INVAR-5, Run: 085, F, 7, 0, 0, 70, 0, 21, 70, 42, 42
INVAR-5, Run: 086, F, 7, 0, 0, 70, 0, 19, 70, 44, 44
INVAR-5, Run: 087, F, 7, 0, 0, 70, 0, 17, 70, 46, 46
INVAR-5, Run: 088, F, 7, 0, 0, 70, 0, 24, 70, 39, 39
INVAR-5, Run: 089, F, 7, 0, 0, 70, 0, 13, 70, 50, 50
INVAR-5, Run: 090, F, 7, 0, 0, 70, 0, 19, 70, 44, 44
INVAR-5, Run: 091, F, 7, 0, 0, 70, 0, 21, 70, 42, 42
INVAR-5, Run: 092, F, 7, 0, 0, 70, 0, 25, 70, 38, 38
INVAR-5, Run: 093, F, 7, 0, 0, 70, 0, 18, 70, 45, 45
INVAR-5, Run: 094, F, 7, 0, 0, 70, 0, 19, 70, 44, 44
INVAR-5, Run: 095, F, 7, 0, 0, 70, 0, 23, 70, 40, 40
INVAR-5, Run: 096, F, 7, 0, 0, 70, 0, 34, 70, 29, 29
INVAR-5, Run: 097, F, 7, 0, 0, 70, 0, 23, 70, 40, 40
INVAR-5, Run: 098, F, 7, 0, 0, 70, 0, 14, 70, 49, 49
INVAR-5, Run: 099, F, 7, 0, 0, 70, 0, 23, 70, 40, 40
INVAR-5, Run: 100, F, 7, 0, 0, 70, 0, 24, 70, 39, 39
INVAR-6, Run: 001, F, 23, 0, 0, 192, 0, 63, 192, 106, 106
INVAR-6, Run: 002, F, 23, 0, 0, 192, 0, 57, 192, 112, 112
INVAR-6, Run: 003, F, 23, 0, 0, 192, 0, 61, 192, 108, 108
INVAR-6, Run: 004, F, 23, 0, 0, 192, 0, 67, 192, 102, 102
INVAR-6, Run: 005, F, 23, 0, 0, 192, 0, 43, 192, 126, 126
INVAR-6, Run: 006, F, 23, 0, 0, 192, 0, 55, 192, 114, 114
INVAR-6, Run: 007, F, 23, 0, 0, 192, 0, 35, 192, 134, 134
INVAR-6, Run: 008, F, 23, 0, 0, 192, 0, 42, 192, 127, 127
INVAR-6, Run: 009, F, 23, 0, 0, 192, 0, 51, 192, 118, 118
INVAR-6, Run: 010, F, 23, 0, 0, 192, 0, 73, 192, 96, 96
INVAR-6, Run: 011, F, 23, 0, 0, 192, 0, 39, 192, 130, 130
INVAR-6, Run: 012, F, 23, 0, 0, 192, 0, 66, 192, 103, 103
INVAR-6, Run: 013, F, 23, 0, 0, 192, 0, 44, 192, 125, 125
INVAR-6, Run: 014, F, 23, 0, 0, 192, 0, 53, 192, 116, 116
INVAR-6, Run: 015, F, 23, 0, 0, 192, 0, 73, 192, 96, 96
INVAR-6, Run: 016, F, 23, 0, 0, 192, 0, 48, 192, 121, 121
INVAR-6, Run: 017, F, 23, 0, 0, 192, 0, 79, 192, 90, 90
INVAR-6, Run: 018, F, 23, 0, 0, 192, 0, 53, 192, 116, 116
INVAR-6, Run: 019, F, 23, 0, 0, 192, 0, 54, 192, 115, 115
INVAR-6, Run: 020, F, 23, 0, 0, 192, 0, 49, 192, 120, 120
INVAR-6, Run: 021, F, 23, 0, 0, 192, 0, 54, 192, 115, 115
INVAR-6, Run: 022, F, 23, 0, 0, 192, 0, 56, 192, 113, 113
INVAR-6, Run: 023, F, 23, 0, 0, 192, 0, 56, 192, 113, 113
INVAR-6, Run: 024, F, 23, 0, 0, 192, 0, 53, 192, 116, 116
INVAR-6, Run: 025, F, 23, 0, 0, 192, 0, 56, 192, 113, 113
INVAR-6, Run: 026, F, 23, 0, 0, 192, 0, 60, 192, 109, 109
INVAR-6, Run: 027, F, 23, 0, 0, 192, 0, 71, 192, 98, 98
INVAR-6, Run: 028, F, 23, 0, 0, 192, 0, 62, 192, 107, 107
INVAR-6, Run: 029, F, 23, 0, 0, 192, 0, 50, 192, 119, 119
INVAR-6, Run: 030, F, 23, 0, 0, 192, 0, 53, 192, 116, 116
INVAR-6, Run: 031, F, 23, 0, 0, 192, 0, 60, 192, 109, 109
INVAR-6, Run: 032, F, 23, 0, 0, 192, 0, 50, 192, 119, 119
INVAR-6, Run: 033, F, 23, 0, 0, 192, 0, 49, 192, 120, 120
INVAR-6, Run: 034, F, 23, 0, 0, 192, 0, 52, 192, 117, 117
INVAR-6, Run: 035, F, 23, 0, 0, 192, 0, 53, 192, 116, 116
INVAR-6, Run: 036, F, 23, 0, 0, 192, 0, 44, 192, 125, 125
INVAR-6, Run: 037, F, 23, 0, 0, 192, 0, 57, 192, 112, 112
INVAR-6, Run: 038, F, 23, 0, 0, 192, 0, 62, 192, 107, 107
INVAR-6, Run: 039, F, 23, 0, 0, 192, 0, 55, 192, 114, 114
INVAR-6, Run: 040, F, 23, 0, 0, 192, 0, 54, 192, 115, 115
INVAR-6, Run: 041, F, 23, 0, 0, 192, 0, 37, 192, 132, 132
INVAR-6, Run: 042, F, 23, 0, 0, 192, 0, 50, 192, 119, 119
INVAR-6, Run: 043, F, 23, 0, 0, 192, 0, 41, 192, 128, 128
INVAR-6, Run: 044, F, 23, 0, 0, 192, 0, 68, 192, 101, 101
INVAR-6, Run: 045, F, 23, 0, 0, 192, 0, 52, 192, 117, 117
INVAR-6, Run: 046, F, 23, 0, 0, 192, 0, 60, 192, 109, 109
INVAR-6, Run: 047, F, 23, 0, 0, 192, 0, 60, 192, 109, 109
INVAR-6, Run: 048, F, 23, 0, 0, 192, 0, 68, 192, 101, 101
INVAR-6, Run: 049, F, 23, 0, 0, 192, 0, 66, 192, 103, 103
INVAR-6, Run: 050, F, 23, 0, 0, 192, 0, 67, 192, 102, 102
INVAR-6, Run: 051, F, 23, 0, 0, 192, 0, 60, 192, 109, 109
INVAR-6, Run: 052, F, 23, 0, 0, 192, 0, 60, 192, 109, 109
INVAR-6, Run: 053, F, 23, 0, 0, 192, 0, 63, 192, 106, 106
INVAR-6, Run: 054, F, 23, 0, 0, 192, 0, 25, 192, 144, 144
INVAR-6, Run: 055, F, 23, 0, 0, 192, 0, 47, 192, 122, 122
INVAR-6, Run: 056, F, 23, 0, 0, 192, 0, 53, 192, 116, 116
INVAR-6, Run: 057, F, 23, 0, 0, 192, 0, 52, 192, 117, 117
INVAR-6, Run: 058, F, 23, 0, 0, 192, 0, 69, 192, 100, 100
INVAR-6, Run: 059, F, 23, 0, 0, 192, 0, 64, 192, 105, 105
INVAR-6, Run: 060, F, 23, 0, 0, 192, 0, 67, 192, 102, 102
INVAR-6, Run: 061, F, 23, 0, 0, 192, 0, 55, 192, 114, 114
INVAR-6, Run: 062, F, 23, 0, 0, 192, 0, 65, 192, 104, 104
INVAR-6, Run: 063, F, 23, 0, 0, 192, 0, 55, 192, 114, 114
INVAR-6, Run: 064, F, 23, 0, 0, 192, 0, 59, 192, 110, 110
INVAR-6, Run: 065, F, 23, 0, 0, 192, 0, 43, 192, 126, 126
INVAR-6, Run: 066, F, 23, 0, 0, 192, 0, 72, 192, 97, 97
INVAR-6, Run: 067, F, 23, 0, 0, 192, 0, 51, 192, 118, 118
INVAR-6, Run: 068, F, 23, 0, 0, 192, 0, 47, 192, 122, 122
INVAR-6, Run: 069, F, 23, 0, 0, 192, 0, 46, 192, 123, 123
INVAR-6, Run: 070, F, 23, 0, 0, 192, 0, 46, 192, 123, 123
INVAR-6, Run: 071, F, 23, 0, 0, 192, 0, 42, 192, 127, 127
INVAR-6, Run: 072, F, 23, 0, 0, 192, 0, 39, 192, 130, 130
INVAR-6, Run: 073, F, 23, 0, 0, 192, 0, 58, 192, 111, 111
INVAR-6, Run: 074, F, 23, 0, 0, 192, 0, 56, 192, 113, 113
INVAR-6, Run: 075, F, 23, 0, 0, 192, 0, 39, 192, 130, 130
INVAR-6, Run: 076, F, 23, 0, 0, 192, 0, 55, 192, 114, 114
INVAR-6, Run: 077, F, 23, 0, 0, 192, 0, 79, 192, 90, 90
INVAR-6, Run: 078, F, 23, 0, 0, 192, 0, 73, 192, 96, 96
INVAR-6, Run: 079, F, 23, 0, 0, 192, 0, 72, 192, 97, 97
INVAR-6, Run: 080, F, 23, 0, 0, 192, 0, 55, 192, 114, 114
INVAR-6, Run: 081, F, 23, 0, 0, 192, 0, 51, 192, 118, 118
INVAR-6, Run: 082, F, 23, 0, 0, 192, 0, 44, 192, 125, 125
INVAR-6, Run: 083, F, 23, 0, 0, 192, 0, 54, 192, 115, 115
INVAR-6, Run: 084, F, 23, 0, 0, 192, 0, 66, 192, 103, 103
INVAR-6, Run: 085, F, 23, 0, 0, 192, 0, 63, 192, 106, 106
INVAR-6, Run: 086, F, 23, 0, 0, 192, 0, 51, 192, 118, 118
INVAR-6, Run: 087, F, 23, 0, 0, 192, 0, 45, 192, 124, 124
INVAR-6, Run: 088, F, 23, 0, 0, 192, 0, 39, 192, 130, 130
INVAR-6, Run: 089, F, 23, 0, 0, 192, 0, 52, 192, 117, 117
INVAR-6, Run: 090, F, 23, 0, 0, 192, 0, 54, 192, 115, 115
INVAR-6, Run: 091, F, 23, 0, 0, 192, 0, 61, 192, 108, 108
INVAR-6, Run: 092, F, 23, 0, 0, 192, 0, 54, 192, 115, 115
INVAR-6, Run: 093, F, 23, 0, 0, 192, 0, 34, 192, 135, 135
INVAR-6, Run: 094, F, 23, 0, 0, 192, 0, 65, 192, 104, 104
INVAR-6, Run: 095, F, 23, 0, 0, 192, 0, 60, 192, 109, 109
INVAR-6, Run: 096, F, 23, 0, 0, 192, 0, 66, 192, 103, 103
INVAR-6, Run: 097, F, 23, 0, 0, 192, 0, 50, 192, 119, 119
INVAR-6, Run: 098, F, 23, 0, 0, 192, 0, 46, 192, 123, 123
INVAR-6, Run: 099, F, 23, 0, 0, 192, 0, 57, 192, 112, 112
INVAR-6, Run: 100, F, 23, 0, 0, 192, 0, 67, 192, 102, 102
INVAR-7, Run: 001, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 002, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 003, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 004, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 005, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 006, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 007, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 008, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 009, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 010, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 011, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 012, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 013, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 014, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 015, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 016, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 017, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 018, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 019, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 020, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 021, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 022, P, 14, 0, 0, 14, 0, 0, 14, 0, 0
