Input Number, Run_Number, Result@ 100, Y, V, X, Reaction2, Reaction3, Reaction4, Reaction5
INVAR-44, Run: 065, P, 0, 0, 45, 15, 5, 20, 0
INVAR-44, Run: 066, P, 0, 0, 48, 16, 2, 16, 2
INVAR-44, Run: 067, P, 0, 0, 45, 15, 5, 19, 1
INVAR-44, Run: 068, P, 0, 0, 45, 15, 5, 20, 0
INVAR-44, Run: 069, P, 0, 0, 42, 14, 8, 20, 2
INVAR-44, Run: 070, P, 0, 0, 42, 14, 8, 18, 4
INVAR-44, Run: 071, P, 0, 0, 45, 15, 5, 20, 0
INVAR-44, Run: 072, P, 0, 0, 45, 15, 5, 19, 1
INVAR-44, Run: 073, P, 0, 0, 45, 15, 5, 19, 1
INVAR-44, Run: 074, P, 0, 0, 42, 14, 8, 22, 0
INVAR-44, Run: 075, P, 0, 0, 39, 13, 11, 21, 3
INVAR-44, Run: 076, P, 0, 0, 42, 14, 8, 19, 3
INVAR-44, Run: 077, P, 0, 0, 45, 15, 5, 20, 0
INVAR-44, Run: 078, P, 0, 0, 42, 14, 8, 20, 2
INVAR-44, Run: 079, P, 0, 0, 42, 14, 8, 20, 2
INVAR-44, Run: 080, P, 0, 0, 48, 16, 2, 17, 1
INVAR-44, Run: 081, P, 0, 0, 42, 14, 8, 21, 1
INVAR-44, Run: 082, P, 0, 0, 45, 15, 5, 19, 1
INVAR-44, Run: 083, P, 0, 0, 45, 15, 5, 17, 3
INVAR-44, Run: 084, P, 0, 0, 42, 14, 8, 20, 2
INVAR-44, Run: 085, P, 0, 0, 45, 15, 5, 18, 2
INVAR-44, Run: 086, P, 0, 0, 42, 14, 8, 21, 1
INVAR-44, Run: 087, P, 0, 0, 45, 15, 5, 19, 1
INVAR-44, Run: 088, P, 0, 0, 42, 14, 8, 22, 0
INVAR-44, Run: 089, P, 0, 0, 45, 15, 5, 20, 0
INVAR-44, Run: 090, P, 0, 0, 45, 15, 5, 19, 1
INVAR-44, Run: 091, P, 0, 0, 45, 15, 5, 19, 1
INVAR-44, Run: 092, P, 0, 0, 45, 15, 5, 18, 2
INVAR-44, Run: 093, P, 0, 0, 45, 15, 5, 20, 0
INVAR-44, Run: 094, P, 0, 0, 45, 15, 5, 20, 0
INVAR-44, Run: 095, P, 0, 0, 42, 14, 8, 22, 0
INVAR-44, Run: 096, P, 0, 0, 42, 14, 8, 20, 2
INVAR-44, Run: 097, P, 0, 0, 45, 15, 5, 17, 3
INVAR-44, Run: 098, P, 0, 0, 42, 14, 8, 20, 2
INVAR-44, Run: 099, P, 0, 0, 42, 14, 8, 20, 2
INVAR-44, Run: 100, P, 0, 0, 45, 15, 5, 19, 1
INVAR-45, Run: 001, P, 0, 0, 93, 31, 7, 36, 2
INVAR-45, Run: 002, P, 0, 0, 93, 31, 7, 36, 2
INVAR-45, Run: 003, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 004, P, 0, 0, 87, 29, 13, 41, 1
INVAR-45, Run: 005, P, 0, 0, 90, 30, 10, 37, 3
INVAR-45, Run: 006, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 007, P, 0, 0, 96, 32, 4, 35, 1
INVAR-45, Run: 008, P, 0, 0, 96, 32, 4, 34, 2
INVAR-45, Run: 009, P, 0, 0, 93, 31, 7, 35, 3
INVAR-45, Run: 010, P, 0, 0, 96, 32, 4, 36, 0
INVAR-45, Run: 011, P, 0, 0, 87, 29, 13, 39, 3
INVAR-45, Run: 012, P, 0, 0, 93, 31, 7, 34, 4
INVAR-45, Run: 013, P, 0, 0, 90, 30, 10, 39, 1
INVAR-45, Run: 014, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 015, P, 0, 0, 90, 30, 10, 37, 3
INVAR-45, Run: 016, P, 0, 0, 93, 31, 7, 36, 2
INVAR-45, Run: 017, P, 0, 0, 90, 30, 10, 36, 4
INVAR-45, Run: 018, P, 0, 0, 87, 29, 13, 39, 3
INVAR-45, Run: 019, P, 0, 0, 87, 29, 13, 39, 3
INVAR-45, Run: 020, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 021, P, 0, 0, 93, 31, 7, 38, 0
INVAR-45, Run: 022, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 023, P, 0, 0, 90, 30, 10, 40, 0
INVAR-45, Run: 024, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 025, P, 0, 0, 93, 31, 7, 38, 0
INVAR-45, Run: 026, P, 0, 0, 93, 31, 7, 35, 3
INVAR-45, Run: 027, P, 0, 0, 90, 30, 10, 39, 1
INVAR-45, Run: 028, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 029, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 030, P, 0, 0, 93, 31, 7, 33, 5
INVAR-45, Run: 031, P, 0, 0, 93, 31, 7, 35, 3
INVAR-45, Run: 032, P, 0, 0, 93, 31, 7, 38, 0
INVAR-45, Run: 033, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 034, P, 0, 0, 93, 31, 7, 38, 0
INVAR-45, Run: 035, P, 0, 0, 90, 30, 10, 40, 0
INVAR-45, Run: 036, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 037, P, 0, 0, 93, 31, 7, 34, 4
INVAR-45, Run: 038, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 039, P, 0, 0, 90, 30, 10, 36, 4
INVAR-45, Run: 040, P, 0, 0, 90, 30, 10, 37, 3
INVAR-45, Run: 041, P, 0, 0, 93, 31, 7, 36, 2
INVAR-45, Run: 042, P, 0, 0, 87, 29, 13, 42, 0
INVAR-45, Run: 043, P, 0, 0, 90, 30, 10, 40, 0
INVAR-45, Run: 044, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 045, P, 0, 0, 93, 31, 7, 36, 2
INVAR-45, Run: 046, P, 0, 0, 90, 30, 10, 40, 0
INVAR-45, Run: 047, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 048, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 049, P, 0, 0, 90, 30, 10, 40, 0
INVAR-45, Run: 050, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 051, P, 0, 0, 90, 30, 10, 37, 3
INVAR-45, Run: 052, P, 0, 0, 87, 29, 13, 39, 3
INVAR-45, Run: 053, P, 0, 0, 96, 32, 4, 35, 1
INVAR-45, Run: 054, P, 0, 0, 90, 30, 10, 36, 4
INVAR-45, Run: 055, P, 0, 0, 90, 30, 10, 40, 0
INVAR-45, Run: 056, P, 0, 0, 87, 29, 13, 38, 4
INVAR-45, Run: 057, P, 0, 0, 87, 29, 13, 40, 2
INVAR-45, Run: 058, P, 0, 0, 93, 31, 7, 38, 0
INVAR-45, Run: 059, P, 0, 0, 87, 29, 13, 39, 3
INVAR-45, Run: 060, P, 0, 0, 87, 29, 13, 38, 4
INVAR-45, Run: 061, P, 0, 0, 90, 30, 10, 39, 1
INVAR-45, Run: 062, P, 0, 0, 93, 31, 7, 38, 0
INVAR-45, Run: 063, P, 0, 0, 87, 29, 13, 38, 4
INVAR-45, Run: 064, P, 0, 0, 93, 31, 7, 38, 0
INVAR-45, Run: 065, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 066, P, 0, 0, 96, 32, 4, 33, 3
INVAR-45, Run: 067, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 068, P, 0, 0, 87, 29, 13, 40, 2
INVAR-45, Run: 069, P, 0, 0, 90, 30, 10, 37, 3
INVAR-45, Run: 070, P, 0, 0, 93, 31, 7, 35, 3
INVAR-45, Run: 071, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 072, P, 0, 0, 90, 30, 10, 40, 0
INVAR-45, Run: 073, P, 0, 0, 90, 30, 10, 37, 3
INVAR-45, Run: 074, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 075, P, 0, 0, 93, 31, 7, 36, 2
INVAR-45, Run: 076, P, 0, 0, 93, 31, 7, 33, 5
INVAR-45, Run: 077, P, 0, 0, 90, 30, 10, 37, 3
INVAR-45, Run: 078, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 079, P, 0, 0, 90, 30, 10, 39, 1
INVAR-45, Run: 080, P, 0, 0, 93, 31, 7, 35, 3
INVAR-45, Run: 081, P, 0, 0, 90, 30, 10, 39, 1
INVAR-45, Run: 082, P, 0, 0, 93, 31, 7, 38, 0
INVAR-45, Run: 083, P, 0, 0, 90, 30, 10, 39, 1
INVAR-45, Run: 084, P, 0, 0, 87, 29, 13, 42, 0
INVAR-45, Run: 085, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 086, P, 0, 0, 93, 31, 7, 38, 0
INVAR-45, Run: 087, P, 0, 0, 93, 31, 7, 36, 2
INVAR-45, Run: 088, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 089, P, 0, 0, 87, 29, 13, 41, 1
INVAR-45, Run: 090, P, 0, 0, 90, 30, 10, 36, 4
INVAR-45, Run: 091, P, 0, 0, 96, 32, 4, 35, 1
INVAR-45, Run: 092, P, 0, 0, 90, 30, 10, 38, 2
INVAR-45, Run: 093, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 094, P, 0, 0, 90, 30, 10, 40, 0
INVAR-45, Run: 095, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 096, P, 0, 0, 90, 30, 10, 40, 0
INVAR-45, Run: 097, P, 0, 0, 93, 31, 7, 37, 1
INVAR-45, Run: 098, P, 0, 0, 87, 29, 13, 40, 2
INVAR-45, Run: 099, P, 0, 0, 93, 31, 7, 38, 0
INVAR-45, Run: 100, P, 0, 0, 90, 30, 10, 38, 2
INVAR-46, Run: 001, P, 0, 0, 186, 62, 14, 73, 3
INVAR-46, Run: 002, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 003, P, 0, 0, 186, 62, 14, 72, 4
INVAR-46, Run: 004, P, 0, 0, 189, 63, 11, 71, 3
INVAR-46, Run: 005, P, 0, 0, 189, 63, 11, 69, 5
INVAR-46, Run: 006, P, 0, 0, 180, 60, 20, 76, 4
INVAR-46, Run: 007, P, 0, 0, 189, 63, 11, 72, 2
INVAR-46, Run: 008, P, 0, 0, 186, 62, 14, 71, 5
INVAR-46, Run: 009, P, 0, 0, 186, 62, 14, 72, 4
INVAR-46, Run: 010, P, 0, 0, 186, 62, 14, 75, 1
INVAR-46, Run: 011, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 012, P, 0, 0, 183, 61, 17, 75, 3
INVAR-46, Run: 013, P, 0, 0, 192, 64, 8, 71, 1
INVAR-46, Run: 014, P, 0, 0, 183, 61, 17, 73, 5
INVAR-46, Run: 015, P, 0, 0, 192, 64, 8, 68, 4
INVAR-46, Run: 016, P, 0, 0, 186, 62, 14, 75, 1
INVAR-46, Run: 017, P, 0, 0, 189, 63, 11, 71, 3
INVAR-46, Run: 018, P, 0, 0, 189, 63, 11, 74, 0
INVAR-46, Run: 019, P, 0, 0, 189, 63, 11, 70, 4
INVAR-46, Run: 020, P, 0, 0, 189, 63, 11, 73, 1
INVAR-46, Run: 021, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 022, P, 0, 0, 189, 63, 11, 71, 3
INVAR-46, Run: 023, P, 0, 0, 192, 64, 8, 70, 2
INVAR-46, Run: 024, P, 0, 0, 192, 64, 8, 69, 3
INVAR-46, Run: 025, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 026, P, 0, 0, 192, 64, 8, 71, 1
INVAR-46, Run: 027, P, 0, 0, 183, 61, 17, 75, 3
INVAR-46, Run: 028, P, 0, 0, 186, 62, 14, 75, 1
INVAR-46, Run: 029, P, 0, 0, 192, 64, 8, 71, 1
INVAR-46, Run: 030, P, 0, 0, 183, 61, 17, 77, 1
INVAR-46, Run: 031, P, 0, 0, 186, 62, 14, 75, 1
INVAR-46, Run: 032, P, 0, 0, 189, 63, 11, 73, 1
INVAR-46, Run: 033, P, 0, 0, 189, 63, 11, 72, 2
INVAR-46, Run: 034, P, 0, 0, 192, 64, 8, 71, 1
INVAR-46, Run: 035, P, 0, 0, 183, 61, 17, 75, 3
INVAR-46, Run: 036, P, 0, 0, 192, 64, 8, 71, 1
INVAR-46, Run: 037, P, 0, 0, 189, 63, 11, 73, 1
INVAR-46, Run: 038, P, 0, 0, 186, 62, 14, 73, 3
INVAR-46, Run: 039, P, 0, 0, 183, 61, 17, 72, 6
INVAR-46, Run: 040, P, 0, 0, 189, 63, 11, 71, 3
INVAR-46, Run: 041, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 042, P, 0, 0, 189, 63, 11, 74, 0
INVAR-46, Run: 043, P, 0, 0, 186, 62, 14, 73, 3
INVAR-46, Run: 044, P, 0, 0, 186, 62, 14, 73, 3
INVAR-46, Run: 045, P, 0, 0, 186, 62, 14, 72, 4
INVAR-46, Run: 046, P, 0, 0, 189, 63, 11, 72, 2
INVAR-46, Run: 047, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 048, P, 0, 0, 189, 63, 11, 72, 2
INVAR-46, Run: 049, P, 0, 0, 183, 61, 17, 75, 3
INVAR-46, Run: 050, P, 0, 0, 189, 63, 11, 70, 4
INVAR-46, Run: 051, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 052, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 053, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 054, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 055, P, 0, 0, 186, 62, 14, 72, 4
INVAR-46, Run: 056, P, 0, 0, 189, 63, 11, 72, 2
INVAR-46, Run: 057, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 058, P, 0, 0, 183, 61, 17, 74, 4
INVAR-46, Run: 059, P, 0, 0, 189, 63, 11, 72, 2
INVAR-46, Run: 060, P, 0, 0, 186, 62, 14, 71, 5
INVAR-46, Run: 061, P, 0, 0, 186, 62, 14, 75, 1
INVAR-46, Run: 062, P, 0, 0, 183, 61, 17, 73, 5
INVAR-46, Run: 063, P, 0, 0, 189, 63, 11, 70, 4
INVAR-46, Run: 064, P, 0, 0, 186, 62, 14, 73, 3
INVAR-46, Run: 065, P, 0, 0, 183, 61, 17, 73, 5
INVAR-46, Run: 066, P, 0, 0, 183, 61, 17, 77, 1
INVAR-46, Run: 067, P, 0, 0, 186, 62, 14, 70, 6
INVAR-46, Run: 068, P, 0, 0, 195, 65, 5, 67, 3
INVAR-46, Run: 069, P, 0, 0, 189, 63, 11, 72, 2
INVAR-46, Run: 070, P, 0, 0, 189, 63, 11, 70, 4
INVAR-46, Run: 071, P, 0, 0, 195, 65, 5, 68, 2
INVAR-46, Run: 072, P, 0, 0, 186, 62, 14, 73, 3
INVAR-46, Run: 073, P, 0, 0, 189, 63, 11, 72, 2
INVAR-46, Run: 074, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 075, P, 0, 0, 192, 64, 8, 68, 4
INVAR-46, Run: 076, P, 0, 0, 189, 63, 11, 70, 4
INVAR-46, Run: 077, P, 0, 0, 192, 64, 8, 69, 3
INVAR-46, Run: 078, P, 0, 0, 186, 62, 14, 73, 3
INVAR-46, Run: 079, P, 0, 0, 186, 62, 14, 75, 1
INVAR-46, Run: 080, P, 0, 0, 189, 63, 11, 73, 1
INVAR-46, Run: 081, P, 0, 0, 186, 62, 14, 72, 4
INVAR-46, Run: 082, P, 0, 0, 189, 63, 11, 72, 2
INVAR-46, Run: 083, P, 0, 0, 180, 60, 20, 75, 5
INVAR-46, Run: 084, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 085, P, 0, 0, 189, 63, 11, 73, 1
INVAR-46, Run: 086, P, 0, 0, 186, 62, 14, 75, 1
INVAR-46, Run: 087, P, 0, 0, 186, 62, 14, 72, 4
INVAR-46, Run: 088, P, 0, 0, 183, 61, 17, 73, 5
INVAR-46, Run: 089, P, 0, 0, 186, 62, 14, 76, 0
INVAR-46, Run: 090, P, 0, 0, 180, 60, 20, 77, 3
INVAR-46, Run: 091, P, 0, 0, 189, 63, 11, 73, 1
INVAR-46, Run: 092, P, 0, 0, 186, 62, 14, 72, 4
INVAR-46, Run: 093, P, 0, 0, 183, 61, 17, 73, 5
INVAR-46, Run: 094, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 095, P, 0, 0, 186, 62, 14, 73, 3
INVAR-46, Run: 096, P, 0, 0, 186, 62, 14, 76, 0
INVAR-46, Run: 097, P, 0, 0, 186, 62, 14, 74, 2
INVAR-46, Run: 098, P, 0, 0, 189, 63, 11, 74, 0
INVAR-46, Run: 099, P, 0, 0, 189, 63, 11, 69, 5
INVAR-46, Run: 100, P, 0, 0, 183, 61, 17, 78, 0
INVAR-5, Run: 001, P, 0, 0, 67, 20, 3, 22, 1
INVAR-5, Run: 002, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 003, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 004, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 005, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 006, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 007, P, 0, 0, 61, 18, 9, 26, 1
INVAR-5, Run: 008, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 009, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 010, P, 0, 0, 61, 18, 9, 26, 1
INVAR-5, Run: 011, P, 0, 0, 61, 18, 9, 27, 0
INVAR-5, Run: 012, P, 0, 0, 64, 19, 6, 22, 3
INVAR-5, Run: 013, P, 0, 0, 58, 17, 12, 27, 2
INVAR-5, Run: 014, P, 0, 0, 61, 18, 9, 26, 1
INVAR-5, Run: 015, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 016, P, 0, 0, 67, 20, 3, 21, 2
INVAR-5, Run: 017, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 018, P, 0, 0, 61, 18, 9, 25, 2
INVAR-5, Run: 019, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 020, P, 0, 0, 61, 18, 9, 25, 2
INVAR-5, Run: 021, P, 0, 0, 61, 18, 9, 25, 2
INVAR-5, Run: 022, P, 0, 0, 61, 18, 9, 25, 2
INVAR-5, Run: 023, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 024, P, 0, 0, 61, 18, 9, 27, 0
INVAR-5, Run: 025, P, 0, 0, 64, 19, 6, 22, 3
INVAR-5, Run: 026, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 027, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 028, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 029, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 030, P, 0, 0, 61, 18, 9, 26, 1
INVAR-5, Run: 031, P, 0, 0, 61, 18, 9, 27, 0
INVAR-5, Run: 032, P, 0, 0, 61, 18, 9, 27, 0
INVAR-5, Run: 033, P, 0, 0, 61, 18, 9, 24, 3
INVAR-5, Run: 034, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 035, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 036, P, 0, 0, 58, 17, 12, 29, 0
INVAR-5, Run: 037, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 038, P, 0, 0, 61, 18, 9, 26, 1
INVAR-5, Run: 039, P, 0, 0, 61, 18, 9, 27, 0
INVAR-5, Run: 040, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 041, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 042, P, 0, 0, 64, 19, 6, 22, 3
INVAR-5, Run: 043, P, 0, 0, 61, 18, 9, 24, 3
INVAR-5, Run: 044, P, 0, 0, 58, 17, 12, 29, 0
INVAR-5, Run: 045, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 046, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 047, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 048, P, 0, 0, 67, 20, 3, 21, 2
INVAR-5, Run: 049, P, 0, 0, 58, 17, 12, 27, 2
INVAR-5, Run: 050, P, 0, 0, 61, 18, 9, 27, 0
INVAR-5, Run: 051, P, 0, 0, 58, 17, 12, 27, 2
INVAR-5, Run: 052, P, 0, 0, 61, 18, 9, 27, 0
INVAR-5, Run: 053, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 054, P, 0, 0, 64, 19, 6, 21, 4
INVAR-5, Run: 055, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 056, P, 0, 0, 61, 18, 9, 26, 1
INVAR-5, Run: 057, P, 0, 0, 61, 18, 9, 26, 1
INVAR-5, Run: 058, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 059, P, 0, 0, 64, 19, 6, 22, 3
INVAR-5, Run: 060, P, 0, 0, 61, 18, 9, 25, 2
INVAR-5, Run: 061, P, 0, 0, 64, 19, 6, 22, 3
INVAR-5, Run: 062, P, 0, 0, 61, 18, 9, 26, 1
INVAR-5, Run: 063, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 064, P, 0, 0, 61, 18, 9, 21, 6
INVAR-5, Run: 065, P, 0, 0, 61, 18, 9, 25, 2
INVAR-5, Run: 066, P, 0, 0, 58, 17, 12, 28, 1
INVAR-5, Run: 067, P, 0, 0, 58, 17, 12, 27, 2
INVAR-5, Run: 068, P, 0, 0, 58, 17, 12, 29, 0
INVAR-5, Run: 069, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 070, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 071, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 072, P, 0, 0, 61, 18, 9, 25, 2
INVAR-5, Run: 073, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 074, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 075, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 076, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 077, P, 0, 0, 61, 18, 9, 25, 2
INVAR-5, Run: 078, P, 0, 0, 64, 19, 6, 22, 3
INVAR-5, Run: 079, P, 0, 0, 61, 18, 9, 26, 1
INVAR-5, Run: 080, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 081, P, 0, 0, 67, 20, 3, 23, 0
INVAR-5, Run: 082, P, 0, 0, 61, 18, 9, 24, 3
INVAR-5, Run: 083, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 084, P, 0, 0, 55, 16, 15, 30, 1
INVAR-5, Run: 085, P, 0, 0, 61, 18, 9, 24, 3
INVAR-5, Run: 086, P, 0, 0, 61, 18, 9, 25, 2
INVAR-5, Run: 087, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 088, P, 0, 0, 61, 18, 9, 23, 4
INVAR-5, Run: 089, P, 0, 0, 64, 19, 6, 24, 1
INVAR-5, Run: 090, P, 0, 0, 61, 18, 9, 26, 1
INVAR-5, Run: 091, P, 0, 0, 64, 19, 6, 23, 2
INVAR-5, Run: 092, P, 0, 0, 61, 18, 9, 25, 2
INVAR-5, Run: 093, P, 0, 0, 64, 19, 6, 25, 0
INVAR-5, Run: 094, P, 0, 0, 61, 18, 9, 27, 0
INVAR-5, Run: 095, P, 0, 0, 61, 18, 9, 27, 0
INVAR-5, Run: 096, P, 0, 0, 67, 20, 3, 21, 2
INVAR-5, Run: 097, P, 0, 0, 61, 18, 9, 24, 3
INVAR-5, Run: 098, P, 0, 0, 67, 20, 3, 21, 2
INVAR-5, Run: 099, P, 0, 0, 61, 18, 9, 27, 0
INVAR-5, Run: 100, P, 0, 0, 58, 17, 12, 28, 1
INVAR-6, Run: 001, P, 0, 0, 179, 52, 13, 63, 2
INVAR-6, Run: 002, P, 0, 0, 179, 52, 13, 63, 2
INVAR-6, Run: 003, P, 0, 0, 179, 52, 13, 65, 0
INVAR-6, Run: 004, P, 0, 0, 182, 53, 10, 61, 2
INVAR-6, Run: 005, P, 0, 0, 176, 51, 16, 62, 5
INVAR-6, Run: 006, P, 0, 0, 179, 52, 13, 64, 1
INVAR-6, Run: 007, P, 0, 0, 182, 53, 10, 61, 2
INVAR-6, Run: 008, P, 0, 0, 176, 51, 16, 67, 0
INVAR-6, Run: 009, P, 0, 0, 179, 52, 13, 61, 4
INVAR-6, Run: 010, P, 0, 0, 182, 53, 10, 61, 2
INVAR-6, Run: 011, P, 0, 0, 182, 53, 10, 61, 2
INVAR-6, Run: 012, P, 0, 0, 182, 53, 10, 61, 2
INVAR-6, Run: 013, P, 0, 0, 182, 53, 10, 63, 0
INVAR-6, Run: 014, P, 0, 0, 176, 51, 16, 66, 1
INVAR-6, Run: 015, P, 0, 0, 179, 52, 13, 63, 2
INVAR-6, Run: 016, P, 0, 0, 179, 52, 13, 60, 5
INVAR-6, Run: 017, P, 0, 0, 182, 53, 10, 58, 5
INVAR-6, Run: 018, P, 0, 0, 179, 52, 13, 65, 0
INVAR-6, Run: 019, P, 0, 0, 179, 52, 13, 63, 2
INVAR-6, Run: 020, P, 0, 0, 179, 52, 13, 63, 2
INVAR-6, Run: 021, P, 0, 0, 179, 52, 13, 62, 3
INVAR-6, Run: 022, P, 0, 0, 179, 52, 13, 63, 2
INVAR-6, Run: 023, P, 0, 0, 182, 53, 10, 62, 1
INVAR-6, Run: 024, P, 0, 0, 179, 52, 13, 63, 2
INVAR-6, Run: 025, P, 0, 0, 179, 52, 13, 63, 2
INVAR-6, Run: 026, P, 0, 0, 182, 53, 10, 58, 5
INVAR-6, Run: 027, P, 0, 0, 182, 53, 10, 63, 0
INVAR-6, Run: 028, P, 0, 0, 176, 51, 16, 62, 5
INVAR-6, Run: 029, P, 0, 0, 179, 52, 13, 64, 1
INVAR-6, Run: 030, P, 0, 0, 185, 54, 7, 58, 3
INVAR-6, Run: 031, P, 0, 0, 182, 53, 10, 63, 0
INVAR-6, Run: 032, P, 0, 0, 182, 53, 10, 62, 1
INVAR-6, Run: 033, P, 0, 0, 179, 52, 13, 63, 2
INVAR-6, Run: 034, P, 0, 0, 179, 52, 13, 63, 2
INVAR-6, Run: 035, P, 0, 0, 185, 54, 7, 61, 0
INVAR-6, Run: 036, P, 0, 0, 179, 52, 13, 64, 1
INVAR-6, Run: 037, P, 0, 0, 185, 54, 7, 60, 1
INVAR-6, Run: 038, P, 0, 0, 185, 54, 7, 58, 3
INVAR-6, Run: 039, P, 0, 0, 182, 53, 10, 59, 4
INVAR-6, Run: 040, P, 0, 0, 176, 51, 16, 62, 5
INVAR-6, Run: 041, P, 0, 0, 185, 54, 7, 56, 5
INVAR-6, Run: 042, P, 0, 0, 179, 52, 13, 57, 8
INVAR-6, Run: 043, P, 0, 0, 179, 52, 13, 64, 1
INVAR-6, Run: 044, P, 0, 0, 179, 52, 13, 62, 3
INVAR-6, Run: 045, P, 0, 0, 179, 52, 13, 62, 3
INVAR-6, Run: 046, P, 0, 0, 179, 52, 13, 60, 5
INVAR-6, Run: 047, P, 0, 0, 182, 53, 10, 62, 1
INVAR-6, Run: 048, P, 0, 0, 182, 53, 10, 61, 2
INVAR-6, Run: 049, P, 0, 0, 176, 51, 16, 63, 4
INVAR-6, Run: 050, P, 0, 0, 179, 52, 13, 64, 1
INVAR-6, Run: 051, P, 0, 0, 179, 52, 13, 64, 1
