Input Number, Run_Number, Result@ 100, X, Y, Z, XP, YP, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-33, Run: 070, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 071, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 072, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 073, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 074, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 075, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 076, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 077, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 078, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 079, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 080, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 081, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 082, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 083, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 084, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 085, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 086, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 087, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 088, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 089, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 090, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 091, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 092, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 093, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 094, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 095, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 096, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 097, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 098, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 099, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-33, Run: 100, P, 0, 0, 100, 0, 100, 0, 0, 100, 0
INVAR-34, Run: 001, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 002, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 003, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 004, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 005, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 006, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 007, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 008, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 009, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 010, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 011, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 012, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 013, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 014, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 015, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 016, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 017, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 018, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 019, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 020, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 021, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 022, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 023, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 024, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 025, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 026, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 027, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 028, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 029, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 030, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 031, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 032, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 033, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 034, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 035, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 036, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 037, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 038, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 039, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 040, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 041, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 042, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 043, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 044, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 045, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 046, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 047, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 048, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 049, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 050, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 051, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 052, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 053, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 054, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 055, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 056, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 057, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 058, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 059, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 060, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 061, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 062, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 063, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 064, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 065, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 066, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 067, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 068, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 069, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 070, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 071, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 072, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 073, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 074, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 075, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 076, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 077, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 078, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 079, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 080, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 081, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 082, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 083, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 084, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 085, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 086, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 087, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 088, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 089, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 090, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 091, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 092, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 093, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 094, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 095, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 096, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 097, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 098, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 099, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-34, Run: 100, P, 0, 0, 200, 0, 200, 0, 0, 200, 0
INVAR-35, Run: 001, F, 0, 0, 92, 0, 42, 22, 28, 70, 28
INVAR-35, Run: 002, F, 0, 0, 94, 0, 44, 23, 27, 71, 27
INVAR-35, Run: 003, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 004, F, 0, 0, 92, 0, 42, 22, 28, 70, 28
INVAR-35, Run: 005, F, 0, 0, 88, 0, 38, 20, 30, 68, 30
INVAR-35, Run: 006, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-35, Run: 007, F, 0, 0, 94, 0, 44, 23, 27, 71, 27
INVAR-35, Run: 008, F, 0, 0, 84, 0, 34, 18, 32, 66, 32
INVAR-35, Run: 009, F, 0, 0, 108, 0, 58, 30, 20, 78, 20
INVAR-35, Run: 010, F, 0, 0, 94, 0, 44, 23, 27, 71, 27
INVAR-35, Run: 011, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 012, F, 0, 0, 102, 0, 52, 27, 23, 75, 23
INVAR-35, Run: 013, F, 0, 0, 118, 0, 68, 35, 15, 83, 15
INVAR-35, Run: 014, F, 0, 0, 112, 0, 62, 32, 18, 80, 18
INVAR-35, Run: 015, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 016, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 017, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 018, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 019, F, 0, 0, 86, 0, 36, 19, 31, 67, 31
INVAR-35, Run: 020, F, 0, 0, 108, 0, 58, 30, 20, 78, 20
INVAR-35, Run: 021, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 022, F, 0, 0, 94, 0, 44, 23, 27, 71, 27
INVAR-35, Run: 023, F, 0, 0, 102, 0, 52, 27, 23, 75, 23
INVAR-35, Run: 024, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 025, F, 0, 0, 102, 0, 52, 27, 23, 75, 23
INVAR-35, Run: 026, F, 0, 0, 106, 0, 56, 29, 21, 77, 21
INVAR-35, Run: 027, F, 0, 0, 90, 0, 40, 21, 29, 69, 29
INVAR-35, Run: 028, F, 0, 0, 94, 0, 44, 23, 27, 71, 27
INVAR-35, Run: 029, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 030, F, 0, 0, 106, 0, 56, 29, 21, 77, 21
INVAR-35, Run: 031, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-35, Run: 032, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 033, F, 0, 0, 112, 0, 62, 32, 18, 80, 18
INVAR-35, Run: 034, F, 0, 0, 106, 0, 56, 29, 21, 77, 21
INVAR-35, Run: 035, F, 0, 0, 90, 0, 40, 21, 29, 69, 29
INVAR-35, Run: 036, F, 0, 0, 104, 0, 54, 28, 22, 76, 22
INVAR-35, Run: 037, F, 0, 0, 94, 0, 44, 23, 27, 71, 27
INVAR-35, Run: 038, F, 0, 0, 92, 0, 42, 22, 28, 70, 28
INVAR-35, Run: 039, F, 0, 0, 104, 0, 54, 28, 22, 76, 22
INVAR-35, Run: 040, F, 0, 0, 108, 0, 58, 30, 20, 78, 20
INVAR-35, Run: 041, F, 0, 0, 84, 0, 34, 18, 32, 66, 32
INVAR-35, Run: 042, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 043, F, 0, 0, 94, 0, 44, 23, 27, 71, 27
INVAR-35, Run: 044, F, 0, 0, 88, 0, 38, 20, 30, 68, 30
INVAR-35, Run: 045, F, 0, 0, 94, 0, 44, 23, 27, 71, 27
INVAR-35, Run: 046, F, 0, 0, 108, 0, 58, 30, 20, 78, 20
INVAR-35, Run: 047, F, 0, 0, 112, 0, 62, 32, 18, 80, 18
INVAR-35, Run: 048, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-35, Run: 049, F, 0, 0, 106, 0, 56, 29, 21, 77, 21
INVAR-35, Run: 050, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-35, Run: 051, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 052, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-35, Run: 053, F, 0, 0, 90, 0, 40, 21, 29, 69, 29
INVAR-35, Run: 054, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 055, F, 0, 0, 94, 0, 44, 23, 27, 71, 27
INVAR-35, Run: 056, F, 0, 0, 92, 0, 42, 22, 28, 70, 28
INVAR-35, Run: 057, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 058, F, 0, 0, 86, 0, 36, 19, 31, 67, 31
INVAR-35, Run: 059, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 060, F, 0, 0, 112, 0, 62, 32, 18, 80, 18
INVAR-35, Run: 061, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-35, Run: 062, F, 0, 0, 112, 0, 62, 32, 18, 80, 18
INVAR-35, Run: 063, F, 0, 0, 80, 0, 30, 16, 34, 64, 34
INVAR-35, Run: 064, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 065, F, 0, 0, 110, 0, 60, 31, 19, 79, 19
INVAR-35, Run: 066, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-35, Run: 067, F, 0, 0, 104, 0, 54, 28, 22, 76, 22
INVAR-35, Run: 068, F, 0, 0, 110, 0, 60, 31, 19, 79, 19
INVAR-35, Run: 069, F, 0, 0, 104, 0, 54, 28, 22, 76, 22
INVAR-35, Run: 070, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 071, F, 0, 0, 104, 0, 54, 28, 22, 76, 22
INVAR-35, Run: 072, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 073, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 074, F, 0, 0, 88, 0, 38, 20, 30, 68, 30
INVAR-35, Run: 075, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-35, Run: 076, F, 0, 0, 90, 0, 40, 21, 29, 69, 29
INVAR-35, Run: 077, F, 0, 0, 104, 0, 54, 28, 22, 76, 22
INVAR-35, Run: 078, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 079, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 080, F, 0, 0, 94, 0, 44, 23, 27, 71, 27
INVAR-35, Run: 081, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 082, F, 0, 0, 92, 0, 42, 22, 28, 70, 28
INVAR-35, Run: 083, F, 0, 0, 90, 0, 40, 21, 29, 69, 29
INVAR-35, Run: 084, F, 0, 0, 82, 0, 32, 17, 33, 65, 33
INVAR-35, Run: 085, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-35, Run: 086, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 087, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-35, Run: 088, F, 0, 0, 104, 0, 54, 28, 22, 76, 22
INVAR-35, Run: 089, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 090, F, 0, 0, 86, 0, 36, 19, 31, 67, 31
INVAR-35, Run: 091, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-35, Run: 092, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 093, F, 0, 0, 88, 0, 38, 20, 30, 68, 30
INVAR-35, Run: 094, F, 0, 0, 108, 0, 58, 30, 20, 78, 20
INVAR-35, Run: 095, F, 0, 0, 102, 0, 52, 27, 23, 75, 23
INVAR-35, Run: 096, F, 0, 0, 96, 0, 46, 24, 26, 72, 26
INVAR-35, Run: 097, F, 0, 0, 106, 0, 56, 29, 21, 77, 21
INVAR-35, Run: 098, F, 0, 0, 90, 0, 40, 21, 29, 69, 29
INVAR-35, Run: 099, F, 0, 0, 98, 0, 48, 25, 25, 73, 25
INVAR-35, Run: 100, F, 0, 0, 100, 0, 50, 26, 24, 74, 24
INVAR-36, Run: 001, F, 0, 0, 130, 0, 30, 39, 61, 91, 61
INVAR-36, Run: 002, F, 0, 0, 154, 0, 54, 51, 49, 103, 49
INVAR-36, Run: 003, F, 0, 0, 138, 0, 38, 43, 57, 95, 57
INVAR-36, Run: 004, F, 0, 0, 164, 0, 64, 56, 44, 108, 44
INVAR-36, Run: 005, F, 0, 0, 136, 0, 36, 42, 58, 94, 58
INVAR-36, Run: 006, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 007, F, 0, 0, 144, 0, 44, 46, 54, 98, 54
INVAR-36, Run: 008, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 009, F, 0, 0, 158, 0, 58, 53, 47, 105, 47
INVAR-36, Run: 010, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 011, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 012, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 013, F, 0, 0, 164, 0, 64, 56, 44, 108, 44
INVAR-36, Run: 014, F, 0, 0, 168, 0, 68, 58, 42, 110, 42
INVAR-36, Run: 015, F, 0, 0, 160, 0, 60, 54, 46, 106, 46
INVAR-36, Run: 016, F, 0, 0, 162, 0, 62, 55, 45, 107, 45
INVAR-36, Run: 017, F, 0, 0, 154, 0, 54, 51, 49, 103, 49
INVAR-36, Run: 018, F, 0, 0, 156, 0, 56, 52, 48, 104, 48
INVAR-36, Run: 019, F, 0, 0, 150, 0, 50, 49, 51, 101, 51
INVAR-36, Run: 020, F, 0, 0, 126, 0, 26, 37, 63, 89, 63
INVAR-36, Run: 021, F, 0, 0, 160, 0, 60, 54, 46, 106, 46
INVAR-36, Run: 022, F, 0, 0, 158, 0, 58, 53, 47, 105, 47
INVAR-36, Run: 023, F, 0, 0, 148, 0, 48, 48, 52, 100, 52
INVAR-36, Run: 024, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 025, F, 0, 0, 154, 0, 54, 51, 49, 103, 49
INVAR-36, Run: 026, F, 0, 0, 160, 0, 60, 54, 46, 106, 46
INVAR-36, Run: 027, F, 0, 0, 142, 0, 42, 45, 55, 97, 55
INVAR-36, Run: 028, F, 0, 0, 144, 0, 44, 46, 54, 98, 54
INVAR-36, Run: 029, F, 0, 0, 150, 0, 50, 49, 51, 101, 51
INVAR-36, Run: 030, F, 0, 0, 138, 0, 38, 43, 57, 95, 57
INVAR-36, Run: 031, F, 0, 0, 158, 0, 58, 53, 47, 105, 47
INVAR-36, Run: 032, F, 0, 0, 158, 0, 58, 53, 47, 105, 47
INVAR-36, Run: 033, F, 0, 0, 152, 0, 52, 50, 50, 102, 50
INVAR-36, Run: 034, F, 0, 0, 160, 0, 60, 54, 46, 106, 46
INVAR-36, Run: 035, F, 0, 0, 158, 0, 58, 53, 47, 105, 47
INVAR-36, Run: 036, F, 0, 0, 150, 0, 50, 49, 51, 101, 51
INVAR-36, Run: 037, F, 0, 0, 158, 0, 58, 53, 47, 105, 47
INVAR-36, Run: 038, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 039, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 040, F, 0, 0, 144, 0, 44, 46, 54, 98, 54
INVAR-36, Run: 041, F, 0, 0, 158, 0, 58, 53, 47, 105, 47
INVAR-36, Run: 042, F, 0, 0, 162, 0, 62, 55, 45, 107, 45
INVAR-36, Run: 043, F, 0, 0, 144, 0, 44, 46, 54, 98, 54
INVAR-36, Run: 044, F, 0, 0, 156, 0, 56, 52, 48, 104, 48
INVAR-36, Run: 045, F, 0, 0, 164, 0, 64, 56, 44, 108, 44
INVAR-36, Run: 046, F, 0, 0, 140, 0, 40, 44, 56, 96, 56
INVAR-36, Run: 047, F, 0, 0, 154, 0, 54, 51, 49, 103, 49
INVAR-36, Run: 048, F, 0, 0, 130, 0, 30, 39, 61, 91, 61
INVAR-36, Run: 049, F, 0, 0, 158, 0, 58, 53, 47, 105, 47
INVAR-36, Run: 050, F, 0, 0, 166, 0, 66, 57, 43, 109, 43
INVAR-36, Run: 051, F, 0, 0, 160, 0, 60, 54, 46, 106, 46
INVAR-36, Run: 052, F, 0, 0, 138, 0, 38, 43, 57, 95, 57
INVAR-36, Run: 053, F, 0, 0, 154, 0, 54, 51, 49, 103, 49
INVAR-36, Run: 054, F, 0, 0, 134, 0, 34, 41, 59, 93, 59
INVAR-36, Run: 055, F, 0, 0, 152, 0, 52, 50, 50, 102, 50
INVAR-36, Run: 056, F, 0, 0, 152, 0, 52, 50, 50, 102, 50
INVAR-36, Run: 057, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 058, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 059, F, 0, 0, 138, 0, 38, 43, 57, 95, 57
INVAR-36, Run: 060, F, 0, 0, 168, 0, 68, 58, 42, 110, 42
INVAR-36, Run: 061, F, 0, 0, 170, 0, 70, 59, 41, 111, 41
INVAR-36, Run: 062, F, 0, 0, 164, 0, 64, 56, 44, 108, 44
INVAR-36, Run: 063, F, 0, 0, 148, 0, 48, 48, 52, 100, 52
INVAR-36, Run: 064, F, 0, 0, 152, 0, 52, 50, 50, 102, 50
INVAR-36, Run: 065, F, 0, 0, 170, 0, 70, 59, 41, 111, 41
INVAR-36, Run: 066, F, 0, 0, 154, 0, 54, 51, 49, 103, 49
INVAR-36, Run: 067, F, 0, 0, 142, 0, 42, 45, 55, 97, 55
INVAR-36, Run: 068, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 069, F, 0, 0, 164, 0, 64, 56, 44, 108, 44
INVAR-36, Run: 070, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 071, F, 0, 0, 176, 0, 76, 62, 38, 114, 38
INVAR-36, Run: 072, F, 0, 0, 158, 0, 58, 53, 47, 105, 47
INVAR-36, Run: 073, F, 0, 0, 152, 0, 52, 50, 50, 102, 50
INVAR-36, Run: 074, F, 0, 0, 166, 0, 66, 57, 43, 109, 43
INVAR-36, Run: 075, F, 0, 0, 154, 0, 54, 51, 49, 103, 49
INVAR-36, Run: 076, F, 0, 0, 136, 0, 36, 42, 58, 94, 58
INVAR-36, Run: 077, F, 0, 0, 136, 0, 36, 42, 58, 94, 58
INVAR-36, Run: 078, F, 0, 0, 166, 0, 66, 57, 43, 109, 43
INVAR-36, Run: 079, F, 0, 0, 136, 0, 36, 42, 58, 94, 58
INVAR-36, Run: 080, F, 0, 0, 154, 0, 54, 51, 49, 103, 49
INVAR-36, Run: 081, F, 0, 0, 160, 0, 60, 54, 46, 106, 46
INVAR-36, Run: 082, F, 0, 0, 150, 0, 50, 49, 51, 101, 51
INVAR-36, Run: 083, F, 0, 0, 156, 0, 56, 52, 48, 104, 48
INVAR-36, Run: 084, F, 0, 0, 162, 0, 62, 55, 45, 107, 45
INVAR-36, Run: 085, F, 0, 0, 152, 0, 52, 50, 50, 102, 50
INVAR-36, Run: 086, F, 0, 0, 156, 0, 56, 52, 48, 104, 48
INVAR-36, Run: 087, F, 0, 0, 148, 0, 48, 48, 52, 100, 52
INVAR-36, Run: 088, F, 0, 0, 148, 0, 48, 48, 52, 100, 52
INVAR-36, Run: 089, F, 0, 0, 150, 0, 50, 49, 51, 101, 51
INVAR-36, Run: 090, F, 0, 0, 150, 0, 50, 49, 51, 101, 51
INVAR-36, Run: 091, F, 0, 0, 158, 0, 58, 53, 47, 105, 47
INVAR-36, Run: 092, F, 0, 0, 154, 0, 54, 51, 49, 103, 49
INVAR-36, Run: 093, F, 0, 0, 144, 0, 44, 46, 54, 98, 54
INVAR-36, Run: 094, F, 0, 0, 138, 0, 38, 43, 57, 95, 57
INVAR-36, Run: 095, F, 0, 0, 130, 0, 30, 39, 61, 91, 61
INVAR-36, Run: 096, F, 0, 0, 158, 0, 58, 53, 47, 105, 47
INVAR-36, Run: 097, F, 0, 0, 146, 0, 46, 47, 53, 99, 53
INVAR-36, Run: 098, F, 0, 0, 140, 0, 40, 44, 56, 96, 56
INVAR-36, Run: 099, F, 0, 0, 140, 0, 40, 44, 56, 96, 56
INVAR-36, Run: 100, F, 0, 0, 140, 0, 40, 44, 56, 96, 56
