Input Number, Run_Number, Result@ 100, Y, X, XP, Z, YP, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-33, Run: 033, P, 0, 0, 0, 53, 53, 47, 0, 53, 0
INVAR-33, Run: 034, P, 0, 0, 0, 48, 48, 52, 0, 48, 0
INVAR-33, Run: 035, P, 0, 0, 0, 54, 54, 46, 0, 54, 0
INVAR-33, Run: 036, P, 0, 0, 0, 51, 51, 49, 0, 51, 0
INVAR-33, Run: 037, P, 0, 0, 0, 45, 45, 55, 0, 45, 0
INVAR-33, Run: 038, P, 0, 0, 0, 49, 49, 51, 0, 49, 0
INVAR-33, Run: 039, P, 0, 0, 0, 53, 53, 47, 0, 53, 0
INVAR-33, Run: 040, P, 0, 0, 0, 54, 54, 46, 0, 54, 0
INVAR-33, Run: 041, P, 0, 0, 0, 47, 47, 53, 0, 47, 0
INVAR-33, Run: 042, P, 0, 0, 0, 58, 58, 42, 0, 58, 0
INVAR-33, Run: 043, P, 0, 0, 0, 39, 39, 61, 0, 39, 0
INVAR-33, Run: 044, P, 0, 0, 0, 58, 58, 42, 0, 58, 0
INVAR-33, Run: 045, P, 0, 0, 0, 44, 44, 56, 0, 44, 0
INVAR-33, Run: 046, P, 0, 0, 0, 45, 45, 55, 0, 45, 0
INVAR-33, Run: 047, P, 0, 0, 0, 57, 57, 43, 0, 57, 0
INVAR-33, Run: 048, P, 0, 0, 0, 45, 45, 55, 0, 45, 0
INVAR-33, Run: 049, P, 0, 0, 0, 49, 49, 51, 0, 49, 0
INVAR-33, Run: 050, P, 0, 0, 0, 45, 45, 55, 0, 45, 0
INVAR-33, Run: 051, P, 0, 0, 0, 49, 49, 51, 0, 49, 0
INVAR-33, Run: 052, P, 0, 0, 0, 47, 47, 53, 0, 47, 0
INVAR-33, Run: 053, P, 0, 0, 0, 57, 57, 43, 0, 57, 0
INVAR-33, Run: 054, P, 0, 0, 0, 47, 47, 53, 0, 47, 0
INVAR-33, Run: 055, P, 0, 0, 0, 58, 58, 42, 0, 58, 0
INVAR-33, Run: 056, P, 0, 0, 0, 50, 50, 50, 0, 50, 0
INVAR-33, Run: 057, P, 0, 0, 0, 52, 52, 48, 0, 52, 0
INVAR-33, Run: 058, P, 0, 0, 0, 56, 56, 44, 0, 56, 0
INVAR-33, Run: 059, P, 0, 0, 0, 50, 50, 50, 0, 50, 0
INVAR-33, Run: 060, P, 0, 0, 0, 53, 53, 47, 0, 53, 0
INVAR-33, Run: 061, P, 0, 0, 0, 46, 46, 54, 0, 46, 0
INVAR-33, Run: 062, P, 0, 0, 0, 45, 45, 55, 0, 45, 0
INVAR-33, Run: 063, P, 0, 0, 0, 50, 50, 50, 0, 50, 0
INVAR-33, Run: 064, P, 0, 0, 0, 58, 58, 42, 0, 58, 0
INVAR-33, Run: 065, P, 0, 0, 0, 50, 50, 50, 0, 50, 0
INVAR-33, Run: 066, P, 0, 0, 0, 49, 49, 51, 0, 49, 0
INVAR-33, Run: 067, P, 0, 0, 0, 52, 52, 48, 0, 52, 0
INVAR-33, Run: 068, P, 0, 0, 0, 43, 43, 57, 0, 43, 0
INVAR-33, Run: 069, P, 0, 0, 0, 52, 52, 48, 0, 52, 0
INVAR-33, Run: 070, P, 0, 0, 0, 45, 45, 55, 0, 45, 0
INVAR-33, Run: 071, P, 0, 0, 0, 46, 46, 54, 0, 46, 0
INVAR-33, Run: 072, P, 0, 0, 0, 53, 53, 47, 0, 53, 0
INVAR-33, Run: 073, P, 0, 0, 0, 46, 46, 54, 0, 46, 0
INVAR-33, Run: 074, P, 0, 0, 0, 45, 45, 55, 0, 45, 0
INVAR-33, Run: 075, P, 0, 0, 0, 50, 50, 50, 0, 50, 0
INVAR-33, Run: 076, P, 0, 0, 0, 47, 47, 53, 0, 47, 0
INVAR-33, Run: 077, P, 0, 0, 0, 50, 50, 50, 0, 50, 0
INVAR-33, Run: 078, P, 0, 0, 0, 51, 51, 49, 0, 51, 0
INVAR-33, Run: 079, P, 0, 0, 0, 52, 52, 48, 0, 52, 0
INVAR-33, Run: 080, P, 0, 0, 0, 44, 44, 56, 0, 44, 0
INVAR-33, Run: 081, P, 0, 0, 0, 57, 57, 43, 0, 57, 0
INVAR-33, Run: 082, P, 0, 0, 0, 49, 49, 51, 0, 49, 0
INVAR-33, Run: 083, P, 0, 0, 0, 46, 46, 54, 0, 46, 0
INVAR-33, Run: 084, P, 0, 0, 0, 52, 52, 48, 0, 52, 0
INVAR-33, Run: 085, P, 0, 0, 0, 44, 44, 56, 0, 44, 0
INVAR-33, Run: 086, P, 0, 0, 0, 52, 52, 48, 0, 52, 0
INVAR-33, Run: 087, P, 0, 0, 0, 45, 45, 55, 0, 45, 0
INVAR-33, Run: 088, P, 0, 0, 0, 61, 61, 39, 0, 61, 0
INVAR-33, Run: 089, P, 0, 0, 0, 40, 40, 60, 0, 40, 0
INVAR-33, Run: 090, P, 0, 0, 0, 41, 41, 59, 0, 41, 0
INVAR-33, Run: 091, P, 0, 0, 0, 51, 51, 49, 0, 51, 0
INVAR-33, Run: 092, P, 0, 0, 0, 51, 51, 49, 0, 51, 0
INVAR-33, Run: 093, P, 0, 0, 0, 45, 45, 55, 0, 45, 0
INVAR-33, Run: 094, P, 0, 0, 0, 48, 48, 52, 0, 48, 0
INVAR-33, Run: 095, P, 0, 0, 0, 47, 47, 53, 0, 47, 0
INVAR-33, Run: 096, P, 0, 0, 0, 46, 46, 54, 0, 46, 0
INVAR-33, Run: 097, P, 0, 0, 0, 51, 51, 49, 0, 51, 0
INVAR-33, Run: 098, P, 0, 0, 0, 41, 41, 59, 0, 41, 0
INVAR-33, Run: 099, P, 0, 0, 0, 39, 39, 61, 0, 39, 0
INVAR-33, Run: 100, P, 0, 0, 0, 57, 57, 43, 0, 57, 0
INVAR-34, Run: 001, P, 0, 0, 0, 97, 97, 103, 0, 97, 0
INVAR-34, Run: 002, P, 0, 0, 0, 96, 96, 104, 0, 96, 0
INVAR-34, Run: 003, P, 0, 0, 0, 96, 96, 104, 0, 96, 0
INVAR-34, Run: 004, P, 0, 0, 0, 102, 102, 98, 0, 102, 0
INVAR-34, Run: 005, P, 0, 0, 0, 99, 99, 101, 0, 99, 0
INVAR-34, Run: 006, P, 0, 0, 0, 108, 108, 92, 0, 108, 0
INVAR-34, Run: 007, P, 0, 0, 0, 107, 107, 93, 0, 107, 0
INVAR-34, Run: 008, P, 0, 0, 0, 103, 103, 97, 0, 103, 0
INVAR-34, Run: 009, P, 0, 0, 0, 105, 105, 95, 0, 105, 0
INVAR-34, Run: 010, P, 0, 0, 0, 90, 90, 110, 0, 90, 0
INVAR-34, Run: 011, P, 0, 0, 0, 97, 97, 103, 0, 97, 0
INVAR-34, Run: 012, P, 0, 0, 0, 106, 106, 94, 0, 106, 0
INVAR-34, Run: 013, P, 0, 0, 0, 96, 96, 104, 0, 96, 0
INVAR-34, Run: 014, P, 0, 0, 0, 105, 105, 95, 0, 105, 0
INVAR-34, Run: 015, P, 0, 0, 0, 105, 105, 95, 0, 105, 0
INVAR-34, Run: 016, P, 0, 0, 0, 91, 91, 109, 0, 91, 0
INVAR-34, Run: 017, P, 0, 0, 0, 109, 109, 91, 0, 109, 0
INVAR-34, Run: 018, P, 0, 0, 0, 82, 82, 118, 0, 82, 0
INVAR-34, Run: 019, P, 0, 0, 0, 94, 94, 106, 0, 94, 0
INVAR-34, Run: 020, P, 0, 0, 0, 108, 108, 92, 0, 108, 0
INVAR-34, Run: 021, P, 0, 0, 0, 100, 100, 100, 0, 100, 0
INVAR-34, Run: 022, P, 0, 0, 0, 97, 97, 103, 0, 97, 0
INVAR-34, Run: 023, P, 0, 0, 0, 92, 92, 108, 0, 92, 0
INVAR-34, Run: 024, P, 0, 0, 0, 108, 108, 92, 0, 108, 0
INVAR-34, Run: 025, P, 0, 0, 0, 99, 99, 101, 0, 99, 0
INVAR-34, Run: 026, P, 0, 0, 0, 85, 85, 115, 0, 85, 0
INVAR-34, Run: 027, P, 0, 0, 0, 94, 94, 106, 0, 94, 0
INVAR-34, Run: 028, P, 0, 0, 0, 98, 98, 102, 0, 98, 0
INVAR-34, Run: 029, P, 0, 0, 0, 101, 101, 99, 0, 101, 0
INVAR-34, Run: 030, P, 0, 0, 0, 88, 88, 112, 0, 88, 0
INVAR-34, Run: 031, P, 0, 0, 0, 117, 117, 83, 0, 117, 0
INVAR-34, Run: 032, P, 0, 0, 0, 101, 101, 99, 0, 101, 0
INVAR-34, Run: 033, P, 0, 0, 0, 98, 98, 102, 0, 98, 0
INVAR-34, Run: 034, P, 0, 0, 0, 99, 99, 101, 0, 99, 0
INVAR-34, Run: 035, P, 0, 0, 0, 107, 107, 93, 0, 107, 0
INVAR-34, Run: 036, P, 0, 0, 0, 98, 98, 102, 0, 98, 0
INVAR-34, Run: 037, P, 0, 0, 0, 98, 98, 102, 0, 98, 0
INVAR-34, Run: 038, P, 0, 0, 0, 111, 111, 89, 0, 111, 0
INVAR-34, Run: 039, P, 0, 0, 0, 99, 99, 101, 0, 99, 0
INVAR-34, Run: 040, P, 0, 0, 0, 109, 109, 91, 0, 109, 0
INVAR-34, Run: 041, P, 0, 0, 0, 109, 109, 91, 0, 109, 0
INVAR-34, Run: 042, P, 0, 0, 0, 100, 100, 100, 0, 100, 0
INVAR-34, Run: 043, P, 0, 0, 0, 95, 95, 105, 0, 95, 0
INVAR-34, Run: 044, P, 0, 0, 0, 91, 91, 109, 0, 91, 0
INVAR-34, Run: 045, P, 0, 0, 0, 103, 103, 97, 0, 103, 0
INVAR-34, Run: 046, P, 0, 0, 0, 96, 96, 104, 0, 96, 0
INVAR-34, Run: 047, P, 0, 0, 0, 98, 98, 102, 0, 98, 0
INVAR-34, Run: 048, P, 0, 0, 0, 103, 103, 97, 0, 103, 0
INVAR-34, Run: 049, P, 0, 0, 0, 102, 102, 98, 0, 102, 0
INVAR-34, Run: 050, P, 0, 0, 0, 99, 99, 101, 0, 99, 0
INVAR-34, Run: 051, P, 0, 0, 0, 85, 85, 115, 0, 85, 0
INVAR-34, Run: 052, P, 0, 0, 0, 101, 101, 99, 0, 101, 0
INVAR-34, Run: 053, P, 0, 0, 0, 98, 98, 102, 0, 98, 0
INVAR-34, Run: 054, P, 0, 0, 0, 94, 94, 106, 0, 94, 0
INVAR-34, Run: 055, P, 0, 0, 0, 97, 97, 103, 0, 97, 0
INVAR-34, Run: 056, P, 0, 0, 0, 100, 100, 100, 0, 100, 0
INVAR-34, Run: 057, P, 0, 0, 0, 96, 96, 104, 0, 96, 0
INVAR-34, Run: 058, P, 0, 0, 0, 108, 108, 92, 0, 108, 0
INVAR-34, Run: 059, P, 0, 0, 0, 108, 108, 92, 0, 108, 0
INVAR-34, Run: 060, P, 0, 0, 0, 82, 82, 118, 0, 82, 0
INVAR-34, Run: 061, P, 0, 0, 0, 96, 96, 104, 0, 96, 0
INVAR-34, Run: 062, P, 0, 0, 0, 93, 93, 107, 0, 93, 0
INVAR-34, Run: 063, P, 0, 0, 0, 100, 100, 100, 0, 100, 0
INVAR-34, Run: 064, P, 0, 0, 0, 92, 92, 108, 0, 92, 0
INVAR-34, Run: 065, P, 0, 0, 0, 81, 81, 119, 0, 81, 0
INVAR-34, Run: 066, P, 0, 0, 0, 97, 97, 103, 0, 97, 0
INVAR-34, Run: 067, P, 0, 0, 0, 98, 98, 102, 0, 98, 0
INVAR-34, Run: 068, P, 0, 0, 0, 92, 92, 108, 0, 92, 0
INVAR-34, Run: 069, P, 0, 0, 0, 89, 89, 111, 0, 89, 0
INVAR-34, Run: 070, P, 0, 0, 0, 104, 104, 96, 0, 104, 0
INVAR-34, Run: 071, P, 0, 0, 0, 100, 100, 100, 0, 100, 0
INVAR-34, Run: 072, P, 0, 0, 0, 104, 104, 96, 0, 104, 0
INVAR-34, Run: 073, P, 0, 0, 0, 101, 101, 99, 0, 101, 0
INVAR-34, Run: 074, P, 0, 0, 0, 105, 105, 95, 0, 105, 0
INVAR-34, Run: 075, P, 0, 0, 0, 103, 103, 97, 0, 103, 0
INVAR-34, Run: 076, P, 0, 0, 0, 111, 111, 89, 0, 111, 0
INVAR-34, Run: 077, P, 0, 0, 0, 106, 106, 94, 0, 106, 0
INVAR-34, Run: 078, P, 0, 0, 0, 105, 105, 95, 0, 105, 0
INVAR-34, Run: 079, P, 0, 0, 0, 105, 105, 95, 0, 105, 0
INVAR-34, Run: 080, P, 0, 0, 0, 108, 108, 92, 0, 108, 0
INVAR-34, Run: 081, P, 0, 0, 0, 102, 102, 98, 0, 102, 0
INVAR-34, Run: 082, P, 0, 0, 0, 100, 100, 100, 0, 100, 0
INVAR-34, Run: 083, P, 0, 0, 0, 92, 92, 108, 0, 92, 0
INVAR-34, Run: 084, P, 0, 0, 0, 104, 104, 96, 0, 104, 0
INVAR-34, Run: 085, P, 0, 0, 0, 97, 97, 103, 0, 97, 0
INVAR-34, Run: 086, P, 0, 0, 0, 103, 103, 97, 0, 103, 0
INVAR-34, Run: 087, P, 0, 0, 0, 94, 94, 106, 0, 94, 0
INVAR-34, Run: 088, P, 0, 0, 0, 106, 106, 94, 0, 106, 0
INVAR-34, Run: 089, P, 0, 0, 0, 110, 110, 90, 0, 110, 0
INVAR-34, Run: 090, P, 0, 0, 0, 110, 110, 90, 0, 110, 0
INVAR-34, Run: 091, P, 0, 0, 0, 103, 103, 97, 0, 103, 0
INVAR-34, Run: 092, P, 0, 0, 0, 96, 96, 104, 0, 96, 0
INVAR-34, Run: 093, P, 0, 0, 0, 97, 97, 103, 0, 97, 0
INVAR-34, Run: 094, P, 0, 0, 0, 110, 110, 90, 0, 110, 0
INVAR-34, Run: 095, P, 0, 0, 0, 96, 96, 104, 0, 96, 0
INVAR-34, Run: 096, P, 0, 0, 0, 90, 90, 110, 0, 90, 0
INVAR-34, Run: 097, P, 0, 0, 0, 104, 104, 96, 0, 104, 0
INVAR-34, Run: 098, P, 0, 0, 0, 101, 101, 99, 0, 101, 0
INVAR-34, Run: 099, P, 0, 0, 0, 101, 101, 99, 0, 101, 0
INVAR-34, Run: 100, P, 0, 0, 0, 107, 107, 93, 0, 107, 0
INVAR-35, Run: 001, P, 0, 0, 25, 50, 0, 23, 50, 25, 25
INVAR-35, Run: 002, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 003, P, 0, 0, 29, 50, 0, 27, 50, 21, 21
INVAR-35, Run: 004, P, 0, 0, 22, 50, 0, 20, 50, 28, 28
INVAR-35, Run: 005, P, 0, 0, 30, 50, 0, 28, 50, 20, 20
INVAR-35, Run: 006, P, 0, 0, 26, 50, 0, 24, 50, 24, 24
INVAR-35, Run: 007, P, 0, 0, 21, 50, 0, 19, 50, 29, 29
INVAR-35, Run: 008, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 009, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 010, P, 0, 0, 26, 50, 0, 24, 50, 24, 24
INVAR-35, Run: 011, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 012, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 013, P, 0, 0, 24, 50, 0, 22, 50, 26, 26
INVAR-35, Run: 014, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 015, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 016, P, 0, 0, 29, 50, 0, 27, 50, 21, 21
INVAR-35, Run: 017, P, 0, 0, 21, 50, 0, 19, 50, 29, 29
INVAR-35, Run: 018, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 019, P, 0, 0, 28, 50, 0, 26, 50, 22, 22
INVAR-35, Run: 020, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 021, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 022, P, 0, 0, 24, 50, 0, 22, 50, 26, 26
INVAR-35, Run: 023, P, 0, 0, 24, 50, 0, 22, 50, 26, 26
INVAR-35, Run: 024, P, 0, 0, 28, 50, 0, 26, 50, 22, 22
INVAR-35, Run: 025, P, 0, 0, 34, 50, 0, 32, 50, 16, 16
INVAR-35, Run: 026, P, 0, 0, 21, 50, 0, 19, 50, 29, 29
INVAR-35, Run: 027, P, 0, 0, 26, 50, 0, 24, 50, 24, 24
INVAR-35, Run: 028, P, 0, 0, 22, 50, 0, 20, 50, 28, 28
INVAR-35, Run: 029, P, 0, 0, 30, 50, 0, 28, 50, 20, 20
INVAR-35, Run: 030, P, 0, 0, 26, 50, 0, 24, 50, 24, 24
INVAR-35, Run: 031, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 032, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 033, P, 0, 0, 31, 50, 0, 29, 50, 19, 19
INVAR-35, Run: 034, P, 0, 0, 26, 50, 0, 24, 50, 24, 24
INVAR-35, Run: 035, P, 0, 0, 24, 50, 0, 22, 50, 26, 26
INVAR-35, Run: 036, P, 0, 0, 26, 50, 0, 24, 50, 24, 24
INVAR-35, Run: 037, P, 0, 0, 25, 50, 0, 23, 50, 25, 25
INVAR-35, Run: 038, P, 0, 0, 30, 50, 0, 28, 50, 20, 20
INVAR-35, Run: 039, P, 0, 0, 30, 50, 0, 28, 50, 20, 20
INVAR-35, Run: 040, P, 0, 0, 24, 50, 0, 22, 50, 26, 26
INVAR-35, Run: 041, P, 0, 0, 33, 50, 0, 31, 50, 17, 17
INVAR-35, Run: 042, P, 0, 0, 25, 50, 0, 23, 50, 25, 25
INVAR-35, Run: 043, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 044, P, 0, 0, 29, 50, 0, 27, 50, 21, 21
INVAR-35, Run: 045, P, 0, 0, 31, 50, 0, 29, 50, 19, 19
INVAR-35, Run: 046, P, 0, 0, 24, 50, 0, 22, 50, 26, 26
INVAR-35, Run: 047, P, 0, 0, 34, 50, 0, 32, 50, 16, 16
INVAR-35, Run: 048, P, 0, 0, 25, 50, 0, 23, 50, 25, 25
INVAR-35, Run: 049, P, 0, 0, 28, 50, 0, 26, 50, 22, 22
INVAR-35, Run: 050, P, 0, 0, 25, 50, 0, 23, 50, 25, 25
INVAR-35, Run: 051, P, 0, 0, 22, 50, 0, 20, 50, 28, 28
INVAR-35, Run: 052, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 053, P, 0, 0, 29, 50, 0, 27, 50, 21, 21
INVAR-35, Run: 054, P, 0, 0, 24, 50, 0, 22, 50, 26, 26
INVAR-35, Run: 055, P, 0, 0, 29, 50, 0, 27, 50, 21, 21
INVAR-35, Run: 056, P, 0, 0, 25, 50, 0, 23, 50, 25, 25
INVAR-35, Run: 057, P, 0, 0, 19, 50, 0, 17, 50, 31, 31
INVAR-35, Run: 058, P, 0, 0, 29, 50, 0, 27, 50, 21, 21
INVAR-35, Run: 059, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 060, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 061, P, 0, 0, 30, 50, 0, 28, 50, 20, 20
INVAR-35, Run: 062, P, 0, 0, 31, 50, 0, 29, 50, 19, 19
INVAR-35, Run: 063, P, 0, 0, 31, 50, 0, 29, 50, 19, 19
INVAR-35, Run: 064, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 065, P, 0, 0, 21, 50, 0, 19, 50, 29, 29
INVAR-35, Run: 066, P, 0, 0, 25, 50, 0, 23, 50, 25, 25
INVAR-35, Run: 067, P, 0, 0, 26, 50, 0, 24, 50, 24, 24
INVAR-35, Run: 068, P, 0, 0, 32, 50, 0, 30, 50, 18, 18
INVAR-35, Run: 069, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 070, P, 0, 0, 24, 50, 0, 22, 50, 26, 26
INVAR-35, Run: 071, P, 0, 0, 21, 50, 0, 19, 50, 29, 29
INVAR-35, Run: 072, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 073, P, 0, 0, 23, 50, 0, 21, 50, 27, 27
INVAR-35, Run: 074, P, 0, 0, 26, 50, 0, 24, 50, 24, 24
INVAR-35, Run: 075, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 076, P, 0, 0, 25, 50, 0, 23, 50, 25, 25
INVAR-35, Run: 077, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 078, P, 0, 0, 29, 50, 0, 27, 50, 21, 21
INVAR-35, Run: 079, P, 0, 0, 30, 50, 0, 28, 50, 20, 20
INVAR-35, Run: 080, P, 0, 0, 22, 50, 0, 20, 50, 28, 28
INVAR-35, Run: 081, P, 0, 0, 29, 50, 0, 27, 50, 21, 21
INVAR-35, Run: 082, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 083, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 084, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 085, P, 0, 0, 24, 50, 0, 22, 50, 26, 26
INVAR-35, Run: 086, P, 0, 0, 21, 50, 0, 19, 50, 29, 29
INVAR-35, Run: 087, P, 0, 0, 31, 50, 0, 29, 50, 19, 19
INVAR-35, Run: 088, P, 0, 0, 26, 50, 0, 24, 50, 24, 24
INVAR-35, Run: 089, P, 0, 0, 32, 50, 0, 30, 50, 18, 18
INVAR-35, Run: 090, P, 0, 0, 26, 50, 0, 24, 50, 24, 24
INVAR-35, Run: 091, P, 0, 0, 31, 50, 0, 29, 50, 19, 19
INVAR-35, Run: 092, P, 0, 0, 24, 50, 0, 22, 50, 26, 26
INVAR-35, Run: 093, P, 0, 0, 24, 50, 0, 22, 50, 26, 26
INVAR-35, Run: 094, P, 0, 0, 29, 50, 0, 27, 50, 21, 21
INVAR-35, Run: 095, P, 0, 0, 25, 50, 0, 23, 50, 25, 25
INVAR-35, Run: 096, P, 0, 0, 25, 50, 0, 23, 50, 25, 25
INVAR-35, Run: 097, P, 0, 0, 27, 50, 0, 25, 50, 23, 23
INVAR-35, Run: 098, P, 0, 0, 26, 50, 0, 24, 50, 24, 24
INVAR-35, Run: 099, P, 0, 0, 30, 50, 0, 28, 50, 20, 20
INVAR-35, Run: 100, P, 0, 0, 30, 50, 0, 28, 50, 20, 20
INVAR-36, Run: 001, P, 0, 0, 77, 100, 0, 29, 100, 23, 23
INVAR-36, Run: 002, P, 0, 0, 76, 100, 0, 28, 100, 24, 24
INVAR-36, Run: 003, P, 0, 0, 72, 100, 0, 24, 100, 28, 28
INVAR-36, Run: 004, P, 0, 0, 77, 100, 0, 29, 100, 23, 23
INVAR-36, Run: 005, P, 0, 0, 74, 100, 0, 26, 100, 26, 26
INVAR-36, Run: 006, P, 0, 0, 71, 100, 0, 23, 100, 29, 29
INVAR-36, Run: 007, P, 0, 0, 81, 100, 0, 33, 100, 19, 19
INVAR-36, Run: 008, P, 0, 0, 81, 100, 0, 33, 100, 19, 19
INVAR-36, Run: 009, P, 0, 0, 78, 100, 0, 30, 100, 22, 22
INVAR-36, Run: 010, P, 0, 0, 77, 100, 0, 29, 100, 23, 23
INVAR-36, Run: 011, P, 0, 0, 75, 100, 0, 27, 100, 25, 25
INVAR-36, Run: 012, P, 0, 0, 73, 100, 0, 25, 100, 27, 27
INVAR-36, Run: 013, P, 0, 0, 76, 100, 0, 28, 100, 24, 24
INVAR-36, Run: 014, P, 0, 0, 68, 100, 0, 20, 100, 32, 32
INVAR-36, Run: 015, P, 0, 0, 80, 100, 0, 32, 100, 20, 20
INVAR-36, Run: 016, P, 0, 0, 79, 100, 0, 31, 100, 21, 21
INVAR-36, Run: 017, P, 0, 0, 78, 100, 0, 30, 100, 22, 22
INVAR-36, Run: 018, P, 0, 0, 79, 100, 0, 31, 100, 21, 21
INVAR-36, Run: 019, P, 0, 0, 79, 100, 0, 31, 100, 21, 21
INVAR-36, Run: 020, P, 0, 0, 73, 100, 0, 25, 100, 27, 27
INVAR-36, Run: 021, P, 0, 0, 78, 100, 0, 30, 100, 22, 22
INVAR-36, Run: 022, P, 0, 0, 71, 100, 0, 23, 100, 29, 29
INVAR-36, Run: 023, P, 0, 0, 75, 100, 0, 27, 100, 25, 25
INVAR-36, Run: 024, P, 0, 0, 71, 100, 0, 23, 100, 29, 29
INVAR-36, Run: 025, P, 0, 0, 68, 100, 0, 20, 100, 32, 32
INVAR-36, Run: 026, P, 0, 0, 74, 100, 0, 26, 100, 26, 26
INVAR-36, Run: 027, P, 0, 0, 70, 100, 0, 22, 100, 30, 30
INVAR-36, Run: 028, P, 0, 0, 70, 100, 0, 22, 100, 30, 30
INVAR-36, Run: 029, P, 0, 0, 77, 100, 0, 29, 100, 23, 23
INVAR-36, Run: 030, P, 0, 0, 81, 100, 0, 33, 100, 19, 19
INVAR-36, Run: 031, P, 0, 0, 72, 100, 0, 24, 100, 28, 28
INVAR-36, Run: 032, P, 0, 0, 75, 100, 0, 27, 100, 25, 25
INVAR-36, Run: 033, P, 0, 0, 68, 100, 0, 20, 100, 32, 32
INVAR-36, Run: 034, P, 0, 0, 77, 100, 0, 29, 100, 23, 23
INVAR-36, Run: 035, P, 0, 0, 73, 100, 0, 25, 100, 27, 27
INVAR-36, Run: 036, P, 0, 0, 69, 100, 0, 21, 100, 31, 31
INVAR-36, Run: 037, P, 0, 0, 71, 100, 0, 23, 100, 29, 29
INVAR-36, Run: 038, P, 0, 0, 82, 100, 0, 34, 100, 18, 18
INVAR-36, Run: 039, P, 0, 0, 71, 100, 0, 23, 100, 29, 29
INVAR-36, Run: 040, P, 0, 0, 74, 100, 0, 26, 100, 26, 26
INVAR-36, Run: 041, P, 0, 0, 76, 100, 0, 28, 100, 24, 24
INVAR-36, Run: 042, P, 0, 0, 72, 100, 0, 24, 100, 28, 28
INVAR-36, Run: 043, P, 0, 0, 72, 100, 0, 24, 100, 28, 28
INVAR-36, Run: 044, P, 0, 0, 77, 100, 0, 29, 100, 23, 23
INVAR-36, Run: 045, P, 0, 0, 73, 100, 0, 25, 100, 27, 27
INVAR-36, Run: 046, P, 0, 0, 71, 100, 0, 23, 100, 29, 29
INVAR-36, Run: 047, P, 0, 0, 72, 100, 0, 24, 100, 28, 28
INVAR-36, Run: 048, P, 0, 0, 69, 100, 0, 21, 100, 31, 31
INVAR-36, Run: 049, P, 0, 0, 70, 100, 0, 22, 100, 30, 30
INVAR-36, Run: 050, P, 0, 0, 74, 100, 0, 26, 100, 26, 26
INVAR-36, Run: 051, P, 0, 0, 83, 100, 0, 35, 100, 17, 17
INVAR-36, Run: 052, P, 0, 0, 70, 100, 0, 22, 100, 30, 30
INVAR-36, Run: 053, P, 0, 0, 77, 100, 0, 29, 100, 23, 23
INVAR-36, Run: 054, P, 0, 0, 69, 100, 0, 21, 100, 31, 31
INVAR-36, Run: 055, P, 0, 0, 78, 100, 0, 30, 100, 22, 22
INVAR-36, Run: 056, P, 0, 0, 75, 100, 0, 27, 100, 25, 25
INVAR-36, Run: 057, P, 0, 0, 69, 100, 0, 21, 100, 31, 31
INVAR-36, Run: 058, P, 0, 0, 72, 100, 0, 24, 100, 28, 28
INVAR-36, Run: 059, P, 0, 0, 74, 100, 0, 26, 100, 26, 26
INVAR-36, Run: 060, P, 0, 0, 73, 100, 0, 25, 100, 27, 27
INVAR-36, Run: 061, P, 0, 0, 76, 100, 0, 28, 100, 24, 24
INVAR-36, Run: 062, P, 0, 0, 79, 100, 0, 31, 100, 21, 21
INVAR-36, Run: 063, P, 0, 0, 76, 100, 0, 28, 100, 24, 24
