Input Number, Run_Number, Result@ 100, X1, X2, Y, Reaction1, Reaction2
INVAR-45, Run: 020, F, 31, 0, 38, 69, 31
INVAR-45, Run: 021, F, 34, 0, 32, 66, 34
INVAR-45, Run: 022, F, 34, 0, 32, 66, 34
INVAR-45, Run: 023, F, 31, 0, 38, 69, 31
INVAR-45, Run: 024, F, 30, 0, 40, 70, 30
INVAR-45, Run: 025, F, 31, 0, 38, 69, 31
INVAR-45, Run: 026, F, 32, 0, 36, 68, 32
INVAR-45, Run: 027, F, 30, 0, 40, 70, 30
INVAR-45, Run: 028, F, 34, 0, 32, 66, 34
INVAR-45, Run: 029, F, 31, 0, 38, 69, 31
INVAR-45, Run: 030, F, 34, 0, 32, 66, 34
INVAR-45, Run: 031, F, 34, 0, 32, 66, 34
INVAR-45, Run: 032, F, 33, 0, 34, 67, 33
INVAR-45, Run: 033, F, 33, 0, 34, 67, 33
INVAR-45, Run: 034, F, 32, 0, 36, 68, 32
INVAR-45, Run: 035, F, 33, 0, 34, 67, 33
INVAR-45, Run: 036, F, 29, 0, 42, 71, 29
INVAR-45, Run: 037, F, 29, 0, 42, 71, 29
INVAR-45, Run: 038, F, 31, 0, 38, 69, 31
INVAR-45, Run: 039, F, 27, 0, 46, 73, 27
INVAR-45, Run: 040, F, 32, 0, 36, 68, 32
INVAR-45, Run: 041, F, 33, 0, 34, 67, 33
INVAR-45, Run: 042, F, 32, 0, 36, 68, 32
INVAR-45, Run: 043, F, 30, 0, 40, 70, 30
INVAR-45, Run: 044, F, 34, 0, 32, 66, 34
INVAR-45, Run: 045, F, 35, 0, 30, 65, 35
INVAR-45, Run: 046, F, 34, 0, 32, 66, 34
INVAR-45, Run: 047, F, 33, 0, 34, 67, 33
INVAR-45, Run: 048, F, 28, 0, 44, 72, 28
INVAR-45, Run: 049, F, 30, 0, 40, 70, 30
INVAR-45, Run: 050, F, 30, 0, 40, 70, 30
INVAR-45, Run: 051, F, 34, 0, 32, 66, 34
INVAR-45, Run: 052, F, 33, 0, 34, 67, 33
INVAR-45, Run: 053, F, 29, 0, 42, 71, 29
INVAR-45, Run: 054, F, 32, 0, 36, 68, 32
INVAR-45, Run: 055, F, 30, 0, 40, 70, 30
INVAR-45, Run: 056, F, 28, 0, 44, 72, 28
INVAR-45, Run: 057, F, 31, 0, 38, 69, 31
INVAR-45, Run: 058, F, 34, 0, 32, 66, 34
INVAR-45, Run: 059, F, 32, 0, 36, 68, 32
INVAR-45, Run: 060, F, 28, 0, 44, 72, 28
INVAR-45, Run: 061, F, 30, 0, 40, 70, 30
INVAR-45, Run: 062, F, 33, 0, 34, 67, 33
INVAR-45, Run: 063, F, 32, 0, 36, 68, 32
INVAR-45, Run: 064, F, 35, 0, 30, 65, 35
INVAR-45, Run: 065, F, 34, 0, 32, 66, 34
INVAR-45, Run: 066, F, 33, 0, 34, 67, 33
INVAR-45, Run: 067, F, 31, 0, 38, 69, 31
INVAR-45, Run: 068, F, 34, 0, 32, 66, 34
INVAR-45, Run: 069, F, 28, 0, 44, 72, 28
INVAR-45, Run: 070, F, 29, 0, 42, 71, 29
INVAR-45, Run: 071, F, 30, 0, 40, 70, 30
INVAR-45, Run: 072, F, 34, 0, 32, 66, 34
INVAR-45, Run: 073, F, 29, 0, 42, 71, 29
INVAR-45, Run: 074, F, 26, 0, 48, 74, 26
INVAR-45, Run: 075, F, 31, 0, 38, 69, 31
INVAR-45, Run: 076, F, 31, 0, 38, 69, 31
INVAR-45, Run: 077, F, 32, 0, 36, 68, 32
INVAR-45, Run: 078, F, 36, 0, 28, 64, 36
INVAR-45, Run: 079, F, 34, 0, 32, 66, 34
INVAR-45, Run: 080, F, 33, 0, 34, 67, 33
INVAR-45, Run: 081, F, 30, 0, 40, 70, 30
INVAR-45, Run: 082, F, 31, 0, 38, 69, 31
INVAR-45, Run: 083, F, 29, 0, 42, 71, 29
INVAR-45, Run: 084, F, 32, 0, 36, 68, 32
INVAR-45, Run: 085, F, 28, 0, 44, 72, 28
INVAR-45, Run: 086, F, 33, 0, 34, 67, 33
INVAR-45, Run: 087, F, 35, 0, 30, 65, 35
INVAR-45, Run: 088, F, 37, 0, 26, 63, 37
INVAR-45, Run: 089, F, 30, 0, 40, 70, 30
INVAR-45, Run: 090, F, 33, 0, 34, 67, 33
INVAR-45, Run: 091, F, 32, 0, 36, 68, 32
INVAR-45, Run: 092, F, 28, 0, 44, 72, 28
INVAR-45, Run: 093, F, 30, 0, 40, 70, 30
INVAR-45, Run: 094, F, 29, 0, 42, 71, 29
INVAR-45, Run: 095, F, 30, 0, 40, 70, 30
INVAR-45, Run: 096, F, 32, 0, 36, 68, 32
INVAR-45, Run: 097, F, 33, 0, 34, 67, 33
INVAR-45, Run: 098, F, 33, 0, 34, 67, 33
INVAR-45, Run: 099, F, 33, 0, 34, 67, 33
INVAR-45, Run: 100, F, 33, 0, 34, 67, 33
INVAR-46, Run: 001, F, 65, 0, 70, 135, 65
INVAR-46, Run: 002, F, 67, 0, 66, 133, 67
INVAR-46, Run: 003, F, 63, 0, 74, 137, 63
INVAR-46, Run: 004, F, 69, 0, 62, 131, 69
INVAR-46, Run: 005, F, 57, 0, 86, 143, 57
INVAR-46, Run: 006, F, 62, 0, 76, 138, 62
INVAR-46, Run: 007, F, 69, 0, 62, 131, 69
INVAR-46, Run: 008, F, 67, 0, 66, 133, 67
INVAR-46, Run: 009, F, 65, 0, 70, 135, 65
INVAR-46, Run: 010, F, 62, 0, 76, 138, 62
INVAR-46, Run: 011, F, 66, 0, 68, 134, 66
INVAR-46, Run: 012, F, 54, 0, 92, 146, 54
INVAR-46, Run: 013, F, 60, 0, 80, 140, 60
INVAR-46, Run: 014, F, 64, 0, 72, 136, 64
INVAR-46, Run: 015, F, 67, 0, 66, 133, 67
INVAR-46, Run: 016, F, 57, 0, 86, 143, 57
INVAR-46, Run: 017, F, 61, 0, 78, 139, 61
INVAR-46, Run: 018, F, 61, 0, 78, 139, 61
INVAR-46, Run: 019, F, 65, 0, 70, 135, 65
INVAR-46, Run: 020, F, 64, 0, 72, 136, 64
INVAR-46, Run: 021, F, 64, 0, 72, 136, 64
INVAR-46, Run: 022, F, 70, 0, 60, 130, 70
INVAR-46, Run: 023, F, 66, 0, 68, 134, 66
INVAR-46, Run: 024, F, 66, 0, 68, 134, 66
INVAR-46, Run: 025, F, 63, 0, 74, 137, 63
INVAR-46, Run: 026, F, 64, 0, 72, 136, 64
INVAR-46, Run: 027, F, 64, 0, 72, 136, 64
INVAR-46, Run: 028, F, 60, 0, 80, 140, 60
INVAR-46, Run: 029, F, 57, 0, 86, 143, 57
INVAR-46, Run: 030, F, 69, 0, 62, 131, 69
INVAR-46, Run: 031, F, 61, 0, 78, 139, 61
INVAR-46, Run: 032, F, 64, 0, 72, 136, 64
INVAR-46, Run: 033, F, 61, 0, 78, 139, 61
INVAR-46, Run: 034, F, 61, 0, 78, 139, 61
INVAR-46, Run: 035, F, 59, 0, 82, 141, 59
INVAR-46, Run: 036, F, 59, 0, 82, 141, 59
INVAR-46, Run: 037, F, 64, 0, 72, 136, 64
INVAR-46, Run: 038, F, 64, 0, 72, 136, 64
INVAR-46, Run: 039, F, 64, 0, 72, 136, 64
INVAR-46, Run: 040, F, 68, 0, 64, 132, 68
INVAR-46, Run: 041, F, 66, 0, 68, 134, 66
INVAR-46, Run: 042, F, 62, 0, 76, 138, 62
INVAR-46, Run: 043, F, 63, 0, 74, 137, 63
INVAR-46, Run: 044, F, 71, 0, 58, 129, 71
INVAR-46, Run: 045, F, 58, 0, 84, 142, 58
INVAR-46, Run: 046, F, 69, 0, 62, 131, 69
INVAR-46, Run: 047, F, 62, 0, 76, 138, 62
INVAR-46, Run: 048, F, 65, 0, 70, 135, 65
INVAR-46, Run: 049, F, 64, 0, 72, 136, 64
INVAR-46, Run: 050, F, 71, 0, 58, 129, 71
INVAR-46, Run: 051, F, 62, 0, 76, 138, 62
INVAR-46, Run: 052, F, 63, 0, 74, 137, 63
INVAR-46, Run: 053, F, 64, 0, 72, 136, 64
INVAR-46, Run: 054, F, 61, 0, 78, 139, 61
INVAR-46, Run: 055, F, 63, 0, 74, 137, 63
INVAR-46, Run: 056, F, 67, 0, 66, 133, 67
INVAR-46, Run: 057, F, 60, 0, 80, 140, 60
INVAR-46, Run: 058, F, 62, 0, 76, 138, 62
INVAR-46, Run: 059, F, 62, 0, 76, 138, 62
INVAR-46, Run: 060, F, 69, 0, 62, 131, 69
INVAR-46, Run: 061, F, 62, 0, 76, 138, 62
INVAR-46, Run: 062, F, 66, 0, 68, 134, 66
INVAR-46, Run: 063, F, 63, 0, 74, 137, 63
INVAR-46, Run: 064, F, 62, 0, 76, 138, 62
INVAR-46, Run: 065, F, 59, 0, 82, 141, 59
INVAR-46, Run: 066, F, 60, 0, 80, 140, 60
INVAR-46, Run: 067, F, 60, 0, 80, 140, 60
INVAR-46, Run: 068, F, 62, 0, 76, 138, 62
INVAR-46, Run: 069, F, 59, 0, 82, 141, 59
INVAR-46, Run: 070, F, 69, 0, 62, 131, 69
INVAR-46, Run: 071, F, 67, 0, 66, 133, 67
INVAR-46, Run: 072, F, 68, 0, 64, 132, 68
INVAR-46, Run: 073, F, 59, 0, 82, 141, 59
INVAR-46, Run: 074, F, 65, 0, 70, 135, 65
INVAR-46, Run: 075, F, 70, 0, 60, 130, 70
INVAR-46, Run: 076, F, 60, 0, 80, 140, 60
INVAR-46, Run: 077, F, 61, 0, 78, 139, 61
INVAR-46, Run: 078, F, 63, 0, 74, 137, 63
INVAR-46, Run: 079, F, 67, 0, 66, 133, 67
INVAR-46, Run: 080, F, 67, 0, 66, 133, 67
INVAR-46, Run: 081, F, 59, 0, 82, 141, 59
INVAR-46, Run: 082, F, 62, 0, 76, 138, 62
INVAR-46, Run: 083, F, 64, 0, 72, 136, 64
INVAR-46, Run: 084, F, 69, 0, 62, 131, 69
INVAR-46, Run: 085, F, 62, 0, 76, 138, 62
INVAR-46, Run: 086, F, 61, 0, 78, 139, 61
INVAR-46, Run: 087, F, 62, 0, 76, 138, 62
INVAR-46, Run: 088, F, 65, 0, 70, 135, 65
INVAR-46, Run: 089, F, 59, 0, 82, 141, 59
INVAR-46, Run: 090, F, 63, 0, 74, 137, 63
INVAR-46, Run: 091, F, 61, 0, 78, 139, 61
INVAR-46, Run: 092, F, 71, 0, 58, 129, 71
INVAR-46, Run: 093, F, 68, 0, 64, 132, 68
INVAR-46, Run: 094, F, 65, 0, 70, 135, 65
INVAR-46, Run: 095, F, 67, 0, 66, 133, 67
INVAR-46, Run: 096, F, 65, 0, 70, 135, 65
INVAR-46, Run: 097, F, 60, 0, 80, 140, 60
INVAR-46, Run: 098, F, 65, 0, 70, 135, 65
INVAR-46, Run: 099, F, 66, 0, 68, 134, 66
INVAR-46, Run: 100, F, 66, 0, 68, 134, 66
INVAR-5, Run: 001, F, 27, 0, 23, 43, 20
INVAR-5, Run: 002, F, 25, 0, 27, 45, 18
INVAR-5, Run: 003, F, 24, 0, 29, 46, 17
INVAR-5, Run: 004, F, 27, 0, 23, 43, 20
INVAR-5, Run: 005, F, 24, 0, 29, 46, 17
INVAR-5, Run: 006, F, 22, 0, 33, 48, 15
INVAR-5, Run: 007, F, 23, 0, 31, 47, 16
INVAR-5, Run: 008, F, 27, 0, 23, 43, 20
INVAR-5, Run: 009, F, 24, 0, 29, 46, 17
INVAR-5, Run: 010, F, 22, 0, 33, 48, 15
INVAR-5, Run: 011, F, 25, 0, 27, 45, 18
INVAR-5, Run: 012, F, 25, 0, 27, 45, 18
INVAR-5, Run: 013, F, 30, 0, 17, 40, 23
INVAR-5, Run: 014, F, 28, 0, 21, 42, 21
INVAR-5, Run: 015, F, 25, 0, 27, 45, 18
INVAR-5, Run: 016, F, 27, 0, 23, 43, 20
INVAR-5, Run: 017, F, 22, 0, 33, 48, 15
INVAR-5, Run: 018, F, 24, 0, 29, 46, 17
INVAR-5, Run: 019, F, 25, 0, 27, 45, 18
INVAR-5, Run: 020, F, 23, 0, 31, 47, 16
INVAR-5, Run: 021, F, 25, 0, 27, 45, 18
INVAR-5, Run: 022, F, 22, 0, 33, 48, 15
INVAR-5, Run: 023, F, 26, 0, 25, 44, 19
INVAR-5, Run: 024, F, 26, 0, 25, 44, 19
INVAR-5, Run: 025, F, 24, 0, 29, 46, 17
INVAR-5, Run: 026, F, 23, 0, 31, 47, 16
INVAR-5, Run: 027, F, 26, 0, 25, 44, 19
INVAR-5, Run: 028, F, 26, 0, 25, 44, 19
INVAR-5, Run: 029, F, 27, 0, 23, 43, 20
INVAR-5, Run: 030, F, 26, 0, 25, 44, 19
INVAR-5, Run: 031, F, 25, 0, 27, 45, 18
INVAR-5, Run: 032, F, 24, 0, 29, 46, 17
INVAR-5, Run: 033, F, 26, 0, 25, 44, 19
INVAR-5, Run: 034, F, 25, 0, 27, 45, 18
INVAR-5, Run: 035, F, 24, 0, 29, 46, 17
INVAR-5, Run: 036, F, 26, 0, 25, 44, 19
INVAR-5, Run: 037, F, 26, 0, 25, 44, 19
INVAR-5, Run: 038, F, 24, 0, 29, 46, 17
INVAR-5, Run: 039, F, 23, 0, 31, 47, 16
INVAR-5, Run: 040, F, 23, 0, 31, 47, 16
INVAR-5, Run: 041, F, 27, 0, 23, 43, 20
INVAR-5, Run: 042, F, 26, 0, 25, 44, 19
INVAR-5, Run: 043, F, 26, 0, 25, 44, 19
INVAR-5, Run: 044, F, 25, 0, 27, 45, 18
INVAR-5, Run: 045, F, 22, 0, 33, 48, 15
INVAR-5, Run: 046, F, 23, 0, 31, 47, 16
INVAR-5, Run: 047, F, 25, 0, 27, 45, 18
INVAR-5, Run: 048, F, 26, 0, 25, 44, 19
INVAR-5, Run: 049, F, 26, 0, 25, 44, 19
INVAR-5, Run: 050, F, 24, 0, 29, 46, 17
INVAR-5, Run: 051, F, 28, 0, 21, 42, 21
INVAR-5, Run: 052, F, 27, 0, 23, 43, 20
INVAR-5, Run: 053, F, 26, 0, 25, 44, 19
INVAR-5, Run: 054, F, 22, 0, 33, 48, 15
INVAR-5, Run: 055, F, 27, 0, 23, 43, 20
INVAR-5, Run: 056, F, 25, 0, 27, 45, 18
INVAR-5, Run: 057, F, 29, 0, 19, 41, 22
INVAR-5, Run: 058, F, 27, 0, 23, 43, 20
INVAR-5, Run: 059, F, 21, 0, 35, 49, 14
INVAR-5, Run: 060, F, 21, 0, 35, 49, 14
INVAR-5, Run: 061, F, 26, 0, 25, 44, 19
INVAR-5, Run: 062, F, 31, 0, 15, 39, 24
INVAR-5, Run: 063, F, 26, 0, 25, 44, 19
INVAR-5, Run: 064, F, 25, 0, 27, 45, 18
INVAR-5, Run: 065, F, 26, 0, 25, 44, 19
INVAR-5, Run: 066, F, 25, 0, 27, 45, 18
INVAR-5, Run: 067, F, 27, 0, 23, 43, 20
INVAR-5, Run: 068, F, 24, 0, 29, 46, 17
INVAR-5, Run: 069, F, 27, 0, 23, 43, 20
INVAR-5, Run: 070, F, 24, 0, 29, 46, 17
INVAR-5, Run: 071, F, 28, 0, 21, 42, 21
INVAR-5, Run: 072, F, 26, 0, 25, 44, 19
INVAR-5, Run: 073, F, 24, 0, 29, 46, 17
INVAR-5, Run: 074, F, 23, 0, 31, 47, 16
INVAR-5, Run: 075, F, 23, 0, 31, 47, 16
INVAR-5, Run: 076, F, 26, 0, 25, 44, 19
INVAR-5, Run: 077, F, 26, 0, 25, 44, 19
INVAR-5, Run: 078, F, 24, 0, 29, 46, 17
INVAR-5, Run: 079, F, 24, 0, 29, 46, 17
INVAR-5, Run: 080, F, 25, 0, 27, 45, 18
INVAR-5, Run: 081, F, 25, 0, 27, 45, 18
INVAR-5, Run: 082, F, 26, 0, 25, 44, 19
INVAR-5, Run: 083, F, 25, 0, 27, 45, 18
INVAR-5, Run: 084, F, 24, 0, 29, 46, 17
INVAR-5, Run: 085, F, 29, 0, 19, 41, 22
INVAR-5, Run: 086, F, 31, 0, 15, 39, 24
INVAR-5, Run: 087, F, 24, 0, 29, 46, 17
INVAR-5, Run: 088, F, 24, 0, 29, 46, 17
INVAR-5, Run: 089, F, 26, 0, 25, 44, 19
INVAR-5, Run: 090, F, 24, 0, 29, 46, 17
INVAR-5, Run: 091, F, 28, 0, 21, 42, 21
INVAR-5, Run: 092, F, 26, 0, 25, 44, 19
INVAR-5, Run: 093, F, 28, 0, 21, 42, 21
INVAR-5, Run: 094, F, 23, 0, 31, 47, 16
INVAR-5, Run: 095, F, 25, 0, 27, 45, 18
INVAR-5, Run: 096, F, 22, 0, 33, 48, 15
INVAR-5, Run: 097, F, 26, 0, 25, 44, 19
INVAR-5, Run: 098, F, 30, 0, 17, 40, 23
INVAR-5, Run: 099, F, 26, 0, 25, 44, 19
INVAR-5, Run: 100, F, 28, 0, 21, 42, 21
INVAR-6, Run: 001, F, 73, 0, 69, 119, 50
INVAR-6, Run: 002, F, 78, 0, 59, 114, 55
INVAR-6, Run: 003, F, 75, 0, 65, 117, 52
INVAR-6, Run: 004, F, 70, 0, 75, 122, 47
INVAR-6, Run: 005, F, 76, 0, 63, 116, 53
INVAR-6, Run: 006, F, 70, 0, 75, 122, 47
INVAR-6, Run: 007, F, 75, 0, 65, 117, 52
INVAR-6, Run: 008, F, 74, 0, 67, 118, 51
INVAR-6, Run: 009, F, 68, 0, 79, 124, 45
INVAR-6, Run: 010, F, 70, 0, 75, 122, 47
INVAR-6, Run: 011, F, 76, 0, 63, 116, 53
INVAR-6, Run: 012, F, 71, 0, 73, 121, 48
INVAR-6, Run: 013, F, 76, 0, 63, 116, 53
INVAR-6, Run: 014, F, 76, 0, 63, 116, 53
INVAR-6, Run: 015, F, 74, 0, 67, 118, 51
INVAR-6, Run: 016, F, 74, 0, 67, 118, 51
INVAR-6, Run: 017, F, 70, 0, 75, 122, 47
INVAR-6, Run: 018, F, 68, 0, 79, 124, 45
INVAR-6, Run: 019, F, 71, 0, 73, 121, 48
INVAR-6, Run: 020, F, 75, 0, 65, 117, 52
INVAR-6, Run: 021, F, 67, 0, 81, 125, 44
INVAR-6, Run: 022, F, 71, 0, 73, 121, 48
INVAR-6, Run: 023, F, 72, 0, 71, 120, 49
INVAR-6, Run: 024, F, 74, 0, 67, 118, 51
INVAR-6, Run: 025, F, 80, 0, 55, 112, 57
INVAR-6, Run: 026, F, 71, 0, 73, 121, 48
INVAR-6, Run: 027, F, 71, 0, 73, 121, 48
INVAR-6, Run: 028, F, 71, 0, 73, 121, 48
INVAR-6, Run: 029, F, 74, 0, 67, 118, 51
INVAR-6, Run: 030, F, 73, 0, 69, 119, 50
INVAR-6, Run: 031, F, 73, 0, 69, 119, 50
INVAR-6, Run: 032, F, 76, 0, 63, 116, 53
INVAR-6, Run: 033, F, 74, 0, 67, 118, 51
INVAR-6, Run: 034, F, 73, 0, 69, 119, 50
INVAR-6, Run: 035, F, 73, 0, 69, 119, 50
INVAR-6, Run: 036, F, 70, 0, 75, 122, 47
INVAR-6, Run: 037, F, 76, 0, 63, 116, 53
INVAR-6, Run: 038, F, 66, 0, 83, 126, 43
INVAR-6, Run: 039, F, 71, 0, 73, 121, 48
INVAR-6, Run: 040, F, 74, 0, 67, 118, 51
INVAR-6, Run: 041, F, 71, 0, 73, 121, 48
INVAR-6, Run: 042, F, 72, 0, 71, 120, 49
INVAR-6, Run: 043, F, 68, 0, 79, 124, 45
INVAR-6, Run: 044, F, 69, 0, 77, 123, 46
INVAR-6, Run: 045, F, 76, 0, 63, 116, 53
INVAR-6, Run: 046, F, 71, 0, 73, 121, 48
INVAR-6, Run: 047, F, 75, 0, 65, 117, 52
INVAR-6, Run: 048, F, 79, 0, 57, 113, 56
INVAR-6, Run: 049, F, 77, 0, 61, 115, 54
INVAR-6, Run: 050, F, 72, 0, 71, 120, 49
INVAR-6, Run: 051, F, 69, 0, 77, 123, 46
INVAR-6, Run: 052, F, 73, 0, 69, 119, 50
INVAR-6, Run: 053, F, 72, 0, 71, 120, 49
INVAR-6, Run: 054, F, 73, 0, 69, 119, 50
INVAR-6, Run: 055, F, 73, 0, 69, 119, 50
INVAR-6, Run: 056, F, 69, 0, 77, 123, 46
INVAR-6, Run: 057, F, 68, 0, 79, 124, 45
INVAR-6, Run: 058, F, 69, 0, 77, 123, 46
INVAR-6, Run: 059, F, 66, 0, 83, 126, 43
INVAR-6, Run: 060, F, 74, 0, 67, 118, 51
INVAR-6, Run: 061, F, 74, 0, 67, 118, 51
INVAR-6, Run: 062, F, 68, 0, 79, 124, 45
INVAR-6, Run: 063, F, 73, 0, 69, 119, 50
INVAR-6, Run: 064, F, 76, 0, 63, 116, 53
INVAR-6, Run: 065, F, 77, 0, 61, 115, 54
INVAR-6, Run: 066, F, 71, 0, 73, 121, 48
INVAR-6, Run: 067, F, 71, 0, 73, 121, 48
INVAR-6, Run: 068, F, 77, 0, 61, 115, 54
INVAR-6, Run: 069, F, 74, 0, 67, 118, 51
INVAR-6, Run: 070, F, 72, 0, 71, 120, 49
INVAR-6, Run: 071, F, 76, 0, 63, 116, 53
INVAR-6, Run: 072, F, 77, 0, 61, 115, 54
INVAR-6, Run: 073, F, 73, 0, 69, 119, 50
INVAR-6, Run: 074, F, 68, 0, 79, 124, 45
INVAR-6, Run: 075, F, 76, 0, 63, 116, 53
INVAR-6, Run: 076, F, 74, 0, 67, 118, 51
INVAR-6, Run: 077, F, 74, 0, 67, 118, 51
INVAR-6, Run: 078, F, 73, 0, 69, 119, 50
INVAR-6, Run: 079, F, 72, 0, 71, 120, 49
INVAR-6, Run: 080, F, 80, 0, 55, 112, 57
INVAR-6, Run: 081, F, 73, 0, 69, 119, 50
INVAR-6, Run: 082, F, 78, 0, 59, 114, 55
INVAR-6, Run: 083, F, 69, 0, 77, 123, 46
INVAR-6, Run: 084, F, 75, 0, 65, 117, 52
INVAR-6, Run: 085, F, 76, 0, 63, 116, 53
INVAR-6, Run: 086, F, 75, 0, 65, 117, 52
INVAR-6, Run: 087, F, 71, 0, 73, 121, 48
INVAR-6, Run: 088, F, 77, 0, 61, 115, 54
INVAR-6, Run: 089, F, 72, 0, 71, 120, 49
INVAR-6, Run: 090, F, 76, 0, 63, 116, 53
INVAR-6, Run: 091, F, 67, 0, 81, 125, 44
INVAR-6, Run: 092, F, 69, 0, 77, 123, 46
INVAR-6, Run: 093, F, 70, 0, 75, 122, 47
INVAR-6, Run: 094, F, 75, 0, 65, 117, 52
INVAR-6, Run: 095, F, 77, 0, 61, 115, 54
INVAR-6, Run: 096, F, 69, 0, 77, 123, 46
INVAR-6, Run: 097, F, 73, 0, 69, 119, 50
INVAR-6, Run: 098, F, 77, 0, 61, 115, 54
INVAR-6, Run: 099, F, 73, 0, 69, 119, 50
INVAR-6, Run: 100, F, 73, 0, 69, 119, 50
INVAR-7, Run: 001, P, 14, 0, 0, 0, 0
INVAR-7, Run: 002, P, 14, 0, 0, 0, 0
INVAR-7, Run: 003, P, 14, 0, 0, 0, 0
INVAR-7, Run: 004, P, 14, 0, 0, 0, 0
INVAR-7, Run: 005, P, 14, 0, 0, 0, 0
INVAR-7, Run: 006, P, 14, 0, 0, 0, 0
INVAR-7, Run: 007, P, 14, 0, 0, 0, 0
INVAR-7, Run: 008, P, 14, 0, 0, 0, 0
INVAR-7, Run: 009, P, 14, 0, 0, 0, 0
INVAR-7, Run: 010, P, 14, 0, 0, 0, 0
INVAR-7, Run: 011, P, 14, 0, 0, 0, 0
INVAR-7, Run: 012, P, 14, 0, 0, 0, 0
INVAR-7, Run: 013, P, 14, 0, 0, 0, 0
INVAR-7, Run: 014, P, 14, 0, 0, 0, 0
INVAR-7, Run: 015, P, 14, 0, 0, 0, 0
INVAR-7, Run: 016, P, 14, 0, 0, 0, 0
INVAR-7, Run: 017, P, 14, 0, 0, 0, 0
INVAR-7, Run: 018, P, 14, 0, 0, 0, 0
INVAR-7, Run: 019, P, 14, 0, 0, 0, 0
INVAR-7, Run: 020, P, 14, 0, 0, 0, 0
INVAR-7, Run: 021, P, 14, 0, 0, 0, 0
INVAR-7, Run: 022, P, 14, 0, 0, 0, 0
INVAR-7, Run: 023, P, 14, 0, 0, 0, 0
INVAR-7, Run: 024, P, 14, 0, 0, 0, 0
INVAR-7, Run: 025, P, 14, 0, 0, 0, 0
INVAR-7, Run: 026, P, 14, 0, 0, 0, 0
INVAR-7, Run: 027, P, 14, 0, 0, 0, 0
INVAR-7, Run: 028, P, 14, 0, 0, 0, 0
INVAR-7, Run: 029, P, 14, 0, 0, 0, 0
INVAR-7, Run: 030, P, 14, 0, 0, 0, 0
INVAR-7, Run: 031, P, 14, 0, 0, 0, 0
INVAR-7, Run: 032, P, 14, 0, 0, 0, 0
INVAR-7, Run: 033, P, 14, 0, 0, 0, 0
INVAR-7, Run: 034, P, 14, 0, 0, 0, 0
INVAR-7, Run: 035, P, 14, 0, 0, 0, 0
INVAR-7, Run: 036, P, 14, 0, 0, 0, 0
INVAR-7, Run: 037, P, 14, 0, 0, 0, 0
INVAR-7, Run: 038, P, 14, 0, 0, 0, 0
INVAR-7, Run: 039, P, 14, 0, 0, 0, 0
INVAR-7, Run: 040, P, 14, 0, 0, 0, 0
INVAR-7, Run: 041, P, 14, 0, 0, 0, 0
INVAR-7, Run: 042, P, 14, 0, 0, 0, 0
INVAR-7, Run: 043, P, 14, 0, 0, 0, 0
INVAR-7, Run: 044, P, 14, 0, 0, 0, 0
INVAR-7, Run: 045, P, 14, 0, 0, 0, 0
INVAR-7, Run: 046, P, 14, 0, 0, 0, 0
INVAR-7, Run: 047, P, 14, 0, 0, 0, 0
INVAR-7, Run: 048, P, 14, 0, 0, 0, 0
INVAR-7, Run: 049, P, 14, 0, 0, 0, 0
INVAR-7, Run: 050, P, 14, 0, 0, 0, 0
INVAR-7, Run: 051, P, 14, 0, 0, 0, 0
INVAR-7, Run: 052, P, 14, 0, 0, 0, 0
INVAR-7, Run: 053, P, 14, 0, 0, 0, 0
INVAR-7, Run: 054, P, 14, 0, 0, 0, 0
INVAR-7, Run: 055, P, 14, 0, 0, 0, 0
INVAR-7, Run: 056, P, 14, 0, 0, 0, 0
INVAR-7, Run: 057, P, 14, 0, 0, 0, 0
INVAR-7, Run: 058, P, 14, 0, 0, 0, 0
INVAR-7, Run: 059, P, 14, 0, 0, 0, 0
INVAR-7, Run: 060, P, 14, 0, 0, 0, 0
INVAR-7, Run: 061, P, 14, 0, 0, 0, 0
INVAR-7, Run: 062, P, 14, 0, 0, 0, 0
INVAR-7, Run: 063, P, 14, 0, 0, 0, 0
INVAR-7, Run: 064, P, 14, 0, 0, 0, 0
INVAR-7, Run: 065, P, 14, 0, 0, 0, 0
INVAR-7, Run: 066, P, 14, 0, 0, 0, 0
INVAR-7, Run: 067, P, 14, 0, 0, 0, 0
INVAR-7, Run: 068, P, 14, 0, 0, 0, 0
INVAR-7, Run: 069, P, 14, 0, 0, 0, 0
INVAR-7, Run: 070, P, 14, 0, 0, 0, 0
INVAR-7, Run: 071, P, 14, 0, 0, 0, 0
INVAR-7, Run: 072, P, 14, 0, 0, 0, 0
INVAR-7, Run: 073, P, 14, 0, 0, 0, 0
INVAR-7, Run: 074, P, 14, 0, 0, 0, 0
INVAR-7, Run: 075, P, 14, 0, 0, 0, 0
INVAR-7, Run: 076, P, 14, 0, 0, 0, 0
INVAR-7, Run: 077, P, 14, 0, 0, 0, 0
INVAR-7, Run: 078, P, 14, 0, 0, 0, 0
INVAR-7, Run: 079, P, 14, 0, 0, 0, 0
INVAR-7, Run: 080, P, 14, 0, 0, 0, 0
INVAR-7, Run: 081, P, 14, 0, 0, 0, 0
INVAR-7, Run: 082, P, 14, 0, 0, 0, 0
INVAR-7, Run: 083, P, 14, 0, 0, 0, 0
INVAR-7, Run: 084, P, 14, 0, 0, 0, 0
