Input Number, Run_Number, Result@ 100, X, XP, Z, Y, YP, Reaction1, Reaction2, Reaction3
INVAR-45, Run: 021, P, 0, 100, 10243, 100, 0, 100, 10143, 0
INVAR-45, Run: 022, P, 0, 100, 10108, 100, 0, 100, 10008, 0
INVAR-45, Run: 023, P, 0, 100, 10143, 100, 0, 100, 10043, 0
INVAR-45, Run: 024, P, 0, 100, 10164, 100, 0, 100, 10064, 0
INVAR-45, Run: 025, P, 0, 100, 10046, 100, 0, 100, 9946, 0
INVAR-45, Run: 026, P, 0, 100, 10169, 100, 0, 100, 10069, 0
INVAR-45, Run: 027, P, 0, 100, 10036, 100, 0, 100, 9936, 0
INVAR-45, Run: 028, P, 0, 100, 10146, 100, 0, 100, 10046, 0
INVAR-45, Run: 029, P, 0, 100, 10165, 100, 0, 100, 10065, 0
INVAR-45, Run: 030, P, 0, 100, 10074, 100, 0, 100, 9974, 0
INVAR-45, Run: 031, P, 0, 100, 10177, 100, 0, 100, 10077, 0
INVAR-45, Run: 032, P, 0, 100, 10100, 100, 0, 100, 10000, 0
INVAR-45, Run: 033, P, 0, 100, 10042, 100, 0, 100, 9942, 0
INVAR-45, Run: 034, P, 0, 100, 9843, 100, 0, 100, 9743, 0
INVAR-45, Run: 035, P, 0, 100, 10363, 100, 0, 100, 10263, 0
INVAR-45, Run: 036, P, 0, 100, 10142, 100, 0, 100, 10042, 0
INVAR-45, Run: 037, P, 0, 100, 9987, 100, 0, 100, 9887, 0
INVAR-45, Run: 038, P, 0, 100, 10127, 100, 0, 100, 10027, 0
INVAR-45, Run: 039, P, 0, 100, 10101, 100, 0, 100, 10001, 0
INVAR-45, Run: 040, P, 0, 100, 10083, 100, 0, 100, 9983, 0
INVAR-45, Run: 041, P, 0, 100, 10281, 100, 0, 100, 10181, 0
INVAR-45, Run: 042, P, 0, 100, 10052, 100, 0, 100, 9952, 0
INVAR-45, Run: 043, P, 0, 100, 10285, 100, 0, 100, 10185, 0
INVAR-45, Run: 044, P, 0, 100, 10163, 100, 0, 100, 10063, 0
INVAR-45, Run: 045, P, 0, 100, 10231, 100, 0, 100, 10131, 0
INVAR-45, Run: 046, P, 0, 100, 10350, 100, 0, 100, 10250, 0
INVAR-45, Run: 047, P, 0, 100, 10019, 100, 0, 100, 9919, 0
INVAR-45, Run: 048, P, 0, 100, 10081, 100, 0, 100, 9981, 0
INVAR-45, Run: 049, P, 0, 100, 10194, 100, 0, 100, 10094, 0
INVAR-45, Run: 050, P, 0, 100, 10008, 100, 0, 100, 9908, 0
INVAR-45, Run: 051, P, 0, 100, 10163, 100, 0, 100, 10063, 0
INVAR-45, Run: 052, P, 0, 100, 10146, 100, 0, 100, 10046, 0
INVAR-45, Run: 053, P, 0, 100, 9968, 100, 0, 100, 9868, 0
INVAR-45, Run: 054, P, 0, 100, 10118, 100, 0, 100, 10018, 0
INVAR-45, Run: 055, P, 0, 100, 10124, 100, 0, 100, 10024, 0
INVAR-45, Run: 056, P, 0, 100, 10213, 100, 0, 100, 10113, 0
INVAR-45, Run: 057, P, 0, 100, 10112, 100, 0, 100, 10012, 0
INVAR-45, Run: 058, P, 0, 100, 10190, 100, 0, 100, 10090, 0
INVAR-45, Run: 059, P, 0, 100, 10044, 100, 0, 100, 9944, 0
INVAR-45, Run: 060, P, 0, 100, 10341, 100, 0, 100, 10241, 0
INVAR-45, Run: 061, P, 0, 100, 10063, 100, 0, 100, 9963, 0
INVAR-45, Run: 062, P, 0, 100, 10105, 100, 0, 100, 10005, 0
INVAR-45, Run: 063, P, 0, 100, 10077, 100, 0, 100, 9977, 0
INVAR-45, Run: 064, P, 0, 100, 10274, 100, 0, 100, 10174, 0
INVAR-45, Run: 065, P, 0, 100, 10075, 100, 0, 100, 9975, 0
INVAR-45, Run: 066, P, 0, 100, 10164, 100, 0, 100, 10064, 0
INVAR-45, Run: 067, P, 0, 100, 9855, 100, 0, 100, 9755, 0
INVAR-45, Run: 068, P, 0, 100, 10013, 100, 0, 100, 9913, 0
INVAR-45, Run: 069, P, 0, 100, 10087, 100, 0, 100, 9987, 0
INVAR-45, Run: 070, P, 0, 100, 10224, 100, 0, 100, 10124, 0
INVAR-45, Run: 071, P, 0, 100, 9929, 100, 0, 100, 9829, 0
INVAR-45, Run: 072, P, 0, 100, 10154, 100, 0, 100, 10054, 0
INVAR-45, Run: 073, P, 0, 100, 10201, 100, 0, 100, 10101, 0
INVAR-45, Run: 074, P, 0, 100, 9760, 100, 0, 100, 9660, 0
INVAR-45, Run: 075, P, 0, 100, 10240, 100, 0, 100, 10140, 0
INVAR-45, Run: 076, P, 0, 100, 10036, 100, 0, 100, 9936, 0
INVAR-45, Run: 077, P, 0, 100, 10255, 100, 0, 100, 10155, 0
INVAR-45, Run: 078, P, 0, 100, 10011, 100, 0, 100, 9911, 0
INVAR-45, Run: 079, P, 0, 100, 10060, 100, 0, 100, 9960, 0
INVAR-45, Run: 080, P, 0, 100, 10035, 100, 0, 100, 9935, 0
INVAR-45, Run: 081, P, 0, 100, 9989, 100, 0, 100, 9889, 0
INVAR-45, Run: 082, P, 0, 100, 9970, 100, 0, 100, 9870, 0
INVAR-45, Run: 083, P, 0, 100, 10137, 100, 0, 100, 10037, 0
INVAR-45, Run: 084, P, 0, 100, 10027, 100, 0, 100, 9927, 0
INVAR-45, Run: 085, P, 0, 100, 10025, 100, 0, 100, 9925, 0
INVAR-45, Run: 086, P, 0, 100, 10228, 100, 0, 100, 10128, 0
INVAR-45, Run: 087, P, 0, 100, 10167, 100, 0, 100, 10067, 0
INVAR-45, Run: 088, P, 0, 100, 10088, 100, 0, 100, 9988, 0
INVAR-45, Run: 089, P, 0, 100, 10098, 100, 0, 100, 9998, 0
INVAR-45, Run: 090, P, 0, 100, 10160, 100, 0, 100, 10060, 0
INVAR-45, Run: 091, P, 0, 100, 10150, 100, 0, 100, 10050, 0
INVAR-45, Run: 092, P, 0, 100, 10062, 100, 0, 100, 9962, 0
INVAR-45, Run: 093, P, 0, 100, 10093, 100, 0, 100, 9993, 0
INVAR-45, Run: 094, P, 0, 100, 10090, 100, 0, 100, 9990, 0
INVAR-45, Run: 095, P, 0, 100, 10116, 100, 0, 100, 10016, 0
INVAR-45, Run: 096, P, 0, 100, 10248, 100, 0, 100, 10148, 0
INVAR-45, Run: 097, P, 0, 100, 10135, 100, 0, 100, 10035, 0
INVAR-45, Run: 098, P, 0, 100, 9918, 100, 0, 100, 9818, 0
INVAR-45, Run: 099, P, 0, 100, 10098, 100, 0, 100, 9998, 0
INVAR-45, Run: 100, P, 0, 100, 10045, 100, 0, 100, 9945, 0
INVAR-46, Run: 001, P, 0, 200, 20274, 200, 0, 200, 20074, 0
INVAR-46, Run: 002, P, 0, 200, 20321, 200, 0, 200, 20121, 0
INVAR-46, Run: 003, P, 0, 200, 20179, 200, 0, 200, 19979, 0
INVAR-46, Run: 004, P, 0, 200, 20169, 200, 0, 200, 19969, 0
INVAR-46, Run: 005, P, 0, 200, 20167, 200, 0, 200, 19967, 0
INVAR-46, Run: 006, P, 0, 200, 20104, 200, 0, 200, 19904, 0
INVAR-46, Run: 007, P, 0, 200, 20399, 200, 0, 200, 20199, 0
INVAR-46, Run: 008, P, 0, 200, 20026, 200, 0, 200, 19826, 0
INVAR-46, Run: 009, P, 0, 200, 20271, 200, 0, 200, 20071, 0
INVAR-46, Run: 010, P, 0, 200, 20203, 200, 0, 200, 20003, 0
INVAR-46, Run: 011, P, 0, 200, 20236, 200, 0, 200, 20036, 0
INVAR-46, Run: 012, P, 0, 200, 20439, 200, 0, 200, 20239, 0
INVAR-46, Run: 013, P, 0, 200, 20139, 200, 0, 200, 19939, 0
INVAR-46, Run: 014, P, 0, 200, 20176, 200, 0, 200, 19976, 0
INVAR-46, Run: 015, P, 0, 200, 20359, 200, 0, 200, 20159, 0
INVAR-46, Run: 016, P, 0, 200, 20363, 200, 0, 200, 20163, 0
INVAR-46, Run: 017, P, 0, 200, 20164, 200, 0, 200, 19964, 0
INVAR-46, Run: 018, P, 0, 200, 20010, 200, 0, 200, 19810, 0
INVAR-46, Run: 019, P, 0, 200, 20107, 200, 0, 200, 19907, 0
INVAR-46, Run: 020, P, 0, 200, 20064, 200, 0, 200, 19864, 0
INVAR-46, Run: 021, P, 0, 200, 20191, 200, 0, 200, 19991, 0
INVAR-46, Run: 022, P, 0, 200, 20299, 200, 0, 200, 20099, 0
INVAR-46, Run: 023, P, 0, 200, 20280, 200, 0, 200, 20080, 0
INVAR-46, Run: 024, P, 0, 200, 20144, 200, 0, 200, 19944, 0
INVAR-46, Run: 025, P, 0, 200, 20233, 200, 0, 200, 20033, 0
INVAR-46, Run: 026, P, 0, 200, 20607, 200, 0, 200, 20407, 0
INVAR-46, Run: 027, P, 0, 200, 20274, 200, 0, 200, 20074, 0
INVAR-46, Run: 028, P, 0, 200, 20055, 200, 0, 200, 19855, 0
INVAR-46, Run: 029, P, 0, 200, 20117, 200, 0, 200, 19917, 0
INVAR-46, Run: 030, P, 0, 200, 20165, 200, 0, 200, 19965, 0
INVAR-46, Run: 031, P, 0, 200, 20222, 200, 0, 200, 20022, 0
INVAR-46, Run: 032, P, 0, 200, 20271, 200, 0, 200, 20071, 0
INVAR-46, Run: 033, P, 0, 200, 20080, 200, 0, 200, 19880, 0
INVAR-46, Run: 034, P, 0, 200, 20026, 200, 0, 200, 19826, 0
INVAR-46, Run: 035, P, 0, 200, 20023, 200, 0, 200, 19823, 0
INVAR-46, Run: 036, P, 0, 200, 20293, 200, 0, 200, 20093, 0
INVAR-46, Run: 037, P, 0, 200, 20116, 200, 0, 200, 19916, 0
INVAR-46, Run: 038, P, 0, 200, 20170, 200, 0, 200, 19970, 0
INVAR-46, Run: 039, P, 0, 200, 20052, 200, 0, 200, 19852, 0
INVAR-46, Run: 040, P, 0, 200, 20079, 200, 0, 200, 19879, 0
INVAR-46, Run: 041, P, 0, 200, 20154, 200, 0, 200, 19954, 0
INVAR-46, Run: 042, P, 0, 200, 20154, 200, 0, 200, 19954, 0
INVAR-46, Run: 043, P, 0, 200, 20207, 200, 0, 200, 20007, 0
INVAR-46, Run: 044, P, 0, 200, 20087, 200, 0, 200, 19887, 0
INVAR-46, Run: 045, P, 0, 200, 20306, 200, 0, 200, 20106, 0
INVAR-46, Run: 046, P, 0, 200, 20224, 200, 0, 200, 20024, 0
INVAR-46, Run: 047, P, 0, 200, 20162, 200, 0, 200, 19962, 0
INVAR-46, Run: 048, P, 0, 200, 20326, 200, 0, 200, 20126, 0
INVAR-46, Run: 049, P, 0, 200, 20117, 200, 0, 200, 19917, 0
INVAR-46, Run: 050, P, 0, 200, 19845, 200, 0, 200, 19645, 0
INVAR-46, Run: 051, P, 0, 200, 20155, 200, 0, 200, 19955, 0
INVAR-46, Run: 052, P, 0, 200, 20427, 200, 0, 200, 20227, 0
INVAR-46, Run: 053, P, 0, 200, 20262, 200, 0, 200, 20062, 0
INVAR-46, Run: 054, P, 0, 200, 20338, 200, 0, 200, 20138, 0
INVAR-46, Run: 055, P, 0, 200, 20375, 200, 0, 200, 20175, 0
INVAR-46, Run: 056, P, 0, 200, 20325, 200, 0, 200, 20125, 0
INVAR-46, Run: 057, P, 0, 200, 20060, 200, 0, 200, 19860, 0
INVAR-46, Run: 058, P, 0, 200, 20177, 200, 0, 200, 19977, 0
INVAR-46, Run: 059, P, 0, 200, 20265, 200, 0, 200, 20065, 0
INVAR-46, Run: 060, P, 0, 200, 20178, 200, 0, 200, 19978, 0
INVAR-46, Run: 061, P, 0, 200, 20200, 200, 0, 200, 20000, 0
INVAR-46, Run: 062, P, 0, 200, 20256, 200, 0, 200, 20056, 0
INVAR-46, Run: 063, P, 0, 200, 20320, 200, 0, 200, 20120, 0
INVAR-46, Run: 064, P, 0, 200, 20459, 200, 0, 200, 20259, 0
INVAR-46, Run: 065, P, 0, 200, 20098, 200, 0, 200, 19898, 0
INVAR-46, Run: 066, P, 0, 200, 20250, 200, 0, 200, 20050, 0
INVAR-46, Run: 067, P, 0, 200, 20164, 200, 0, 200, 19964, 0
INVAR-46, Run: 068, P, 0, 200, 20424, 200, 0, 200, 20224, 0
INVAR-46, Run: 069, P, 0, 200, 20139, 200, 0, 200, 19939, 0
INVAR-46, Run: 070, P, 0, 200, 20078, 200, 0, 200, 19878, 0
INVAR-46, Run: 071, P, 0, 200, 20349, 200, 0, 200, 20149, 0
INVAR-46, Run: 072, P, 0, 200, 20387, 200, 0, 200, 20187, 0
INVAR-46, Run: 073, P, 0, 200, 20065, 200, 0, 200, 19865, 0
INVAR-46, Run: 074, P, 0, 200, 20230, 200, 0, 200, 20030, 0
INVAR-46, Run: 075, P, 0, 200, 20404, 200, 0, 200, 20204, 0
INVAR-46, Run: 076, P, 0, 200, 20242, 200, 0, 200, 20042, 0
INVAR-46, Run: 077, P, 0, 200, 20377, 200, 0, 200, 20177, 0
INVAR-46, Run: 078, P, 0, 200, 20434, 200, 0, 200, 20234, 0
INVAR-46, Run: 079, P, 0, 200, 20264, 200, 0, 200, 20064, 0
INVAR-46, Run: 080, P, 0, 200, 20273, 200, 0, 200, 20073, 0
INVAR-46, Run: 081, P, 0, 200, 19947, 200, 0, 200, 19747, 0
INVAR-46, Run: 082, P, 0, 200, 20204, 200, 0, 200, 20004, 0
INVAR-46, Run: 083, P, 0, 200, 20193, 200, 0, 200, 19993, 0
INVAR-46, Run: 084, P, 0, 200, 20279, 200, 0, 200, 20079, 0
INVAR-46, Run: 085, P, 0, 200, 20460, 200, 0, 200, 20260, 0
INVAR-46, Run: 086, P, 0, 200, 20173, 200, 0, 200, 19973, 0
INVAR-46, Run: 087, P, 0, 200, 20164, 200, 0, 200, 19964, 0
INVAR-46, Run: 088, P, 0, 200, 20144, 200, 0, 200, 19944, 0
INVAR-46, Run: 089, P, 0, 200, 20465, 200, 0, 200, 20265, 0
INVAR-46, Run: 090, P, 0, 200, 19974, 200, 0, 200, 19774, 0
INVAR-46, Run: 091, P, 0, 200, 20086, 200, 0, 200, 19886, 0
INVAR-46, Run: 092, P, 0, 200, 20332, 200, 0, 200, 20132, 0
INVAR-46, Run: 093, P, 0, 200, 19968, 200, 0, 200, 19768, 0
INVAR-46, Run: 094, P, 0, 200, 20092, 200, 0, 200, 19892, 0
INVAR-46, Run: 095, P, 0, 200, 19961, 200, 0, 200, 19761, 0
INVAR-46, Run: 096, P, 0, 200, 20247, 200, 0, 200, 20047, 0
INVAR-46, Run: 097, P, 0, 200, 20238, 200, 0, 200, 20038, 0
INVAR-46, Run: 098, P, 0, 200, 20137, 200, 0, 200, 19937, 0
INVAR-46, Run: 099, P, 0, 200, 20024, 200, 0, 200, 19824, 0
INVAR-46, Run: 100, P, 0, 200, 20463, 200, 0, 200, 20263, 0
INVAR-5, Run: 001, P, 0, 70, 6319, 63, 0, 70, 6249, 0
INVAR-5, Run: 002, P, 0, 70, 6295, 63, 0, 70, 6225, 0
INVAR-5, Run: 003, P, 0, 70, 6386, 63, 0, 70, 6316, 0
INVAR-5, Run: 004, P, 0, 70, 6389, 63, 0, 70, 6319, 0
INVAR-5, Run: 005, P, 0, 70, 6288, 63, 0, 70, 6218, 0
INVAR-5, Run: 006, P, 0, 70, 6334, 63, 0, 70, 6264, 0
INVAR-5, Run: 007, P, 0, 70, 6429, 63, 0, 70, 6359, 0
INVAR-5, Run: 008, P, 0, 70, 6446, 63, 0, 70, 6376, 0
INVAR-5, Run: 009, P, 0, 70, 6358, 63, 0, 70, 6288, 0
INVAR-5, Run: 010, P, 0, 70, 6285, 63, 0, 70, 6215, 0
INVAR-5, Run: 011, P, 0, 70, 6374, 63, 0, 70, 6304, 0
INVAR-5, Run: 012, P, 0, 70, 6504, 63, 0, 70, 6434, 0
INVAR-5, Run: 013, P, 0, 70, 6452, 63, 0, 70, 6382, 0
INVAR-5, Run: 014, P, 0, 70, 6220, 63, 0, 70, 6150, 0
INVAR-5, Run: 015, P, 0, 70, 6195, 63, 0, 70, 6125, 0
INVAR-5, Run: 016, P, 0, 70, 6239, 63, 0, 70, 6169, 0
INVAR-5, Run: 017, P, 0, 70, 6359, 63, 0, 70, 6289, 0
INVAR-5, Run: 018, P, 0, 70, 6407, 63, 0, 70, 6337, 0
INVAR-5, Run: 019, P, 0, 70, 6442, 63, 0, 70, 6372, 0
INVAR-5, Run: 020, P, 0, 70, 6294, 63, 0, 70, 6224, 0
INVAR-5, Run: 021, P, 0, 70, 6382, 63, 0, 70, 6312, 0
INVAR-5, Run: 022, P, 0, 70, 6296, 63, 0, 70, 6226, 0
INVAR-5, Run: 023, P, 0, 70, 6389, 63, 0, 70, 6319, 0
INVAR-5, Run: 024, P, 0, 70, 6436, 63, 0, 70, 6366, 0
INVAR-5, Run: 025, P, 0, 70, 6279, 63, 0, 70, 6209, 0
INVAR-5, Run: 026, P, 0, 70, 6335, 63, 0, 70, 6265, 0
INVAR-5, Run: 027, P, 0, 70, 6295, 63, 0, 70, 6225, 0
INVAR-5, Run: 028, P, 0, 70, 6320, 63, 0, 70, 6250, 0
INVAR-5, Run: 029, P, 0, 70, 6501, 63, 0, 70, 6431, 0
INVAR-5, Run: 030, P, 0, 70, 6375, 63, 0, 70, 6305, 0
INVAR-5, Run: 031, P, 0, 70, 6304, 63, 0, 70, 6234, 0
INVAR-5, Run: 032, P, 0, 70, 6422, 63, 0, 70, 6352, 0
INVAR-5, Run: 033, P, 0, 70, 6361, 63, 0, 70, 6291, 0
INVAR-5, Run: 034, P, 0, 70, 6361, 63, 0, 70, 6291, 0
INVAR-5, Run: 035, P, 0, 70, 6367, 63, 0, 70, 6297, 0
INVAR-5, Run: 036, P, 0, 70, 6396, 63, 0, 70, 6326, 0
INVAR-5, Run: 037, P, 0, 70, 6286, 63, 0, 70, 6216, 0
INVAR-5, Run: 038, P, 0, 70, 6345, 63, 0, 70, 6275, 0
INVAR-5, Run: 039, P, 0, 70, 6329, 63, 0, 70, 6259, 0
INVAR-5, Run: 040, P, 0, 70, 6292, 63, 0, 70, 6222, 0
INVAR-5, Run: 041, P, 0, 70, 6372, 63, 0, 70, 6302, 0
INVAR-5, Run: 042, P, 0, 70, 6359, 63, 0, 70, 6289, 0
INVAR-5, Run: 043, P, 0, 70, 6445, 63, 0, 70, 6375, 0
INVAR-5, Run: 044, P, 0, 70, 6346, 63, 0, 70, 6276, 0
INVAR-5, Run: 045, P, 0, 70, 6387, 63, 0, 70, 6317, 0
INVAR-5, Run: 046, P, 0, 70, 6279, 63, 0, 70, 6209, 0
INVAR-5, Run: 047, P, 0, 70, 6330, 63, 0, 70, 6260, 0
INVAR-5, Run: 048, P, 0, 70, 6294, 63, 0, 70, 6224, 0
INVAR-5, Run: 049, P, 0, 70, 6438, 63, 0, 70, 6368, 0
INVAR-5, Run: 050, P, 0, 70, 6365, 63, 0, 70, 6295, 0
INVAR-5, Run: 051, P, 0, 70, 6350, 63, 0, 70, 6280, 0
INVAR-5, Run: 052, P, 0, 70, 6293, 63, 0, 70, 6223, 0
INVAR-5, Run: 053, P, 0, 70, 6501, 63, 0, 70, 6431, 0
INVAR-5, Run: 054, P, 0, 70, 6248, 63, 0, 70, 6178, 0
INVAR-5, Run: 055, P, 0, 70, 6336, 63, 0, 70, 6266, 0
INVAR-5, Run: 056, P, 0, 70, 6210, 63, 0, 70, 6140, 0
INVAR-5, Run: 057, P, 0, 70, 6260, 63, 0, 70, 6190, 0
INVAR-5, Run: 058, P, 0, 70, 6491, 63, 0, 70, 6421, 0
INVAR-5, Run: 059, P, 0, 70, 6400, 63, 0, 70, 6330, 0
INVAR-5, Run: 060, P, 0, 70, 6323, 63, 0, 70, 6253, 0
INVAR-5, Run: 061, P, 0, 70, 6375, 63, 0, 70, 6305, 0
INVAR-5, Run: 062, P, 0, 70, 6196, 63, 0, 70, 6126, 0
INVAR-5, Run: 063, P, 0, 70, 6394, 63, 0, 70, 6324, 0
INVAR-5, Run: 064, P, 0, 70, 6349, 63, 0, 70, 6279, 0
INVAR-5, Run: 065, P, 0, 70, 6280, 63, 0, 70, 6210, 0
INVAR-5, Run: 066, P, 0, 70, 6475, 63, 0, 70, 6405, 0
INVAR-5, Run: 067, P, 0, 70, 6260, 63, 0, 70, 6190, 0
INVAR-5, Run: 068, P, 0, 70, 6273, 63, 0, 70, 6203, 0
INVAR-5, Run: 069, P, 0, 70, 6316, 63, 0, 70, 6246, 0
INVAR-5, Run: 070, P, 0, 70, 6354, 63, 0, 70, 6284, 0
INVAR-5, Run: 071, P, 0, 70, 6401, 63, 0, 70, 6331, 0
INVAR-5, Run: 072, P, 0, 70, 6454, 63, 0, 70, 6384, 0
INVAR-5, Run: 073, P, 0, 70, 6339, 63, 0, 70, 6269, 0
INVAR-5, Run: 074, P, 0, 70, 6523, 63, 0, 70, 6453, 0
INVAR-5, Run: 075, P, 0, 70, 6425, 63, 0, 70, 6355, 0
INVAR-5, Run: 076, P, 0, 70, 6266, 63, 0, 70, 6196, 0
INVAR-5, Run: 077, P, 0, 70, 6454, 63, 0, 70, 6384, 0
INVAR-5, Run: 078, P, 0, 70, 6472, 63, 0, 70, 6402, 0
INVAR-5, Run: 079, P, 0, 70, 6436, 63, 0, 70, 6366, 0
INVAR-5, Run: 080, P, 0, 70, 6295, 63, 0, 70, 6225, 0
INVAR-5, Run: 081, P, 0, 70, 6394, 63, 0, 70, 6324, 0
INVAR-5, Run: 082, P, 0, 70, 6246, 63, 0, 70, 6176, 0
INVAR-5, Run: 083, P, 0, 70, 6340, 63, 0, 70, 6270, 0
INVAR-5, Run: 084, P, 0, 70, 6449, 63, 0, 70, 6379, 0
INVAR-5, Run: 085, P, 0, 70, 6452, 63, 0, 70, 6382, 0
INVAR-5, Run: 086, P, 0, 70, 6215, 63, 0, 70, 6145, 0
INVAR-5, Run: 087, P, 0, 70, 6350, 63, 0, 70, 6280, 0
INVAR-5, Run: 088, P, 0, 70, 6456, 63, 0, 70, 6386, 0
INVAR-5, Run: 089, P, 0, 70, 6408, 63, 0, 70, 6338, 0
INVAR-5, Run: 090, P, 0, 70, 6356, 63, 0, 70, 6286, 0
INVAR-5, Run: 091, P, 0, 70, 6370, 63, 0, 70, 6300, 0
INVAR-5, Run: 092, P, 0, 70, 6431, 63, 0, 70, 6361, 0
INVAR-5, Run: 093, P, 0, 70, 6346, 63, 0, 70, 6276, 0
INVAR-5, Run: 094, P, 0, 70, 6330, 63, 0, 70, 6260, 0
INVAR-5, Run: 095, P, 0, 70, 6483, 63, 0, 70, 6413, 0
INVAR-5, Run: 096, P, 0, 70, 6443, 63, 0, 70, 6373, 0
INVAR-5, Run: 097, P, 0, 70, 6498, 63, 0, 70, 6428, 0
INVAR-5, Run: 098, P, 0, 70, 6317, 63, 0, 70, 6247, 0
INVAR-5, Run: 099, P, 0, 70, 6348, 63, 0, 70, 6278, 0
INVAR-5, Run: 100, P, 0, 70, 6408, 63, 0, 70, 6338, 0
INVAR-6, Run: 001, P, 0, 192, 17266, 169, 0, 192, 17074, 0
INVAR-6, Run: 002, P, 0, 192, 17006, 169, 0, 192, 16814, 0
INVAR-6, Run: 003, P, 0, 192, 17221, 169, 0, 192, 17029, 0
INVAR-6, Run: 004, P, 0, 192, 17263, 169, 0, 192, 17071, 0
INVAR-6, Run: 005, P, 0, 192, 17214, 169, 0, 192, 17022, 0
INVAR-6, Run: 006, P, 0, 192, 17051, 169, 0, 192, 16859, 0
INVAR-6, Run: 007, P, 0, 192, 16992, 169, 0, 192, 16800, 0
INVAR-6, Run: 008, P, 0, 192, 17251, 169, 0, 192, 17059, 0
INVAR-6, Run: 009, P, 0, 192, 17186, 169, 0, 192, 16994, 0
INVAR-6, Run: 010, P, 0, 192, 17103, 169, 0, 192, 16911, 0
INVAR-6, Run: 011, P, 0, 192, 17009, 169, 0, 192, 16817, 0
INVAR-6, Run: 012, P, 0, 192, 17265, 169, 0, 192, 17073, 0
INVAR-6, Run: 013, P, 0, 192, 17020, 169, 0, 192, 16828, 0
INVAR-6, Run: 014, P, 0, 192, 17034, 169, 0, 192, 16842, 0
INVAR-6, Run: 015, P, 0, 192, 17108, 169, 0, 192, 16916, 0
INVAR-6, Run: 016, P, 0, 192, 17120, 169, 0, 192, 16928, 0
INVAR-6, Run: 017, P, 0, 192, 17221, 169, 0, 192, 17029, 0
INVAR-6, Run: 018, P, 0, 192, 17352, 169, 0, 192, 17160, 0
INVAR-6, Run: 019, P, 0, 192, 17142, 169, 0, 192, 16950, 0
INVAR-6, Run: 020, P, 0, 192, 17120, 169, 0, 192, 16928, 0
INVAR-6, Run: 021, P, 0, 192, 17139, 169, 0, 192, 16947, 0
INVAR-6, Run: 022, P, 0, 192, 17072, 169, 0, 192, 16880, 0
INVAR-6, Run: 023, P, 0, 192, 16791, 169, 0, 192, 16599, 0
INVAR-6, Run: 024, P, 0, 192, 17137, 169, 0, 192, 16945, 0
INVAR-6, Run: 025, P, 0, 192, 17161, 169, 0, 192, 16969, 0
INVAR-6, Run: 026, P, 0, 192, 17169, 169, 0, 192, 16977, 0
INVAR-6, Run: 027, P, 0, 192, 16997, 169, 0, 192, 16805, 0
INVAR-6, Run: 028, P, 0, 192, 17143, 169, 0, 192, 16951, 0
INVAR-6, Run: 029, P, 0, 192, 17081, 169, 0, 192, 16889, 0
INVAR-6, Run: 030, P, 0, 192, 17028, 169, 0, 192, 16836, 0
INVAR-6, Run: 031, P, 0, 192, 17156, 169, 0, 192, 16964, 0
INVAR-6, Run: 032, P, 0, 192, 17238, 169, 0, 192, 17046, 0
INVAR-6, Run: 033, P, 0, 192, 16754, 169, 0, 192, 16562, 0
INVAR-6, Run: 034, P, 0, 192, 16934, 169, 0, 192, 16742, 0
INVAR-6, Run: 035, P, 0, 192, 17238, 169, 0, 192, 17046, 0
INVAR-6, Run: 036, P, 0, 192, 17356, 169, 0, 192, 17164, 0
INVAR-6, Run: 037, P, 0, 192, 16956, 169, 0, 192, 16764, 0
INVAR-6, Run: 038, P, 0, 192, 17046, 169, 0, 192, 16854, 0
INVAR-6, Run: 039, P, 0, 192, 17042, 169, 0, 192, 16850, 0
INVAR-6, Run: 040, P, 0, 192, 17183, 169, 0, 192, 16991, 0
INVAR-6, Run: 041, P, 0, 192, 17201, 169, 0, 192, 17009, 0
INVAR-6, Run: 042, P, 0, 192, 17300, 169, 0, 192, 17108, 0
INVAR-6, Run: 043, P, 0, 192, 17270, 169, 0, 192, 17078, 0
INVAR-6, Run: 044, P, 0, 192, 16969, 169, 0, 192, 16777, 0
INVAR-6, Run: 045, P, 0, 192, 17084, 169, 0, 192, 16892, 0
INVAR-6, Run: 046, P, 0, 192, 17328, 169, 0, 192, 17136, 0
INVAR-6, Run: 047, P, 0, 192, 16947, 169, 0, 192, 16755, 0
INVAR-6, Run: 048, P, 0, 192, 17167, 169, 0, 192, 16975, 0
INVAR-6, Run: 049, P, 0, 192, 17074, 169, 0, 192, 16882, 0
INVAR-6, Run: 050, P, 0, 192, 16924, 169, 0, 192, 16732, 0
INVAR-6, Run: 051, P, 0, 192, 16873, 169, 0, 192, 16681, 0
INVAR-6, Run: 052, P, 0, 192, 17193, 169, 0, 192, 17001, 0
INVAR-6, Run: 053, P, 0, 192, 17026, 169, 0, 192, 16834, 0
INVAR-6, Run: 054, P, 0, 192, 17177, 169, 0, 192, 16985, 0
INVAR-6, Run: 055, P, 0, 192, 17167, 169, 0, 192, 16975, 0
INVAR-6, Run: 056, P, 0, 192, 17157, 169, 0, 192, 16965, 0
INVAR-6, Run: 057, P, 0, 192, 16977, 169, 0, 192, 16785, 0
INVAR-6, Run: 058, P, 0, 192, 17112, 169, 0, 192, 16920, 0
INVAR-6, Run: 059, P, 0, 192, 17143, 169, 0, 192, 16951, 0
INVAR-6, Run: 060, P, 0, 192, 17169, 169, 0, 192, 16977, 0
