Input Number, Run_Number, Result@ 100, YP, X, Z, XP, Y, NEW_REACTION, Reaction1, Reaction2, Reaction3
INVAR-46, Run: 088, F, 0, 0, 212, 8, 0, 4, 204, 200, 196
INVAR-46, Run: 089, F, 0, 0, 209, 6, 0, 3, 203, 200, 197
INVAR-46, Run: 090, F, 0, 0, 209, 6, 0, 3, 203, 200, 197
INVAR-46, Run: 091, F, 0, 0, 209, 6, 0, 3, 203, 200, 197
INVAR-46, Run: 092, P, 0, 0, 200, 0, 0, 0, 200, 200, 200
INVAR-46, Run: 093, F, 0, 0, 218, 12, 0, 6, 206, 200, 194
INVAR-46, Run: 094, F, 0, 0, 218, 12, 0, 6, 206, 200, 194
INVAR-46, Run: 095, F, 0, 0, 206, 4, 0, 2, 202, 200, 198
INVAR-46, Run: 096, F, 0, 0, 212, 8, 0, 4, 204, 200, 196
INVAR-46, Run: 097, F, 0, 0, 212, 8, 0, 4, 204, 200, 196
INVAR-46, Run: 098, P, 0, 0, 200, 0, 0, 0, 200, 200, 200
INVAR-46, Run: 099, F, 0, 0, 230, 20, 0, 10, 210, 200, 190
INVAR-46, Run: 100, F, 0, 0, 224, 16, 0, 8, 208, 200, 192
INVAR-5, Run: 001, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 002, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 003, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 004, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 005, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 006, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 007, F, 0, 0, 85, 17, 0, 5, 75, 63, 58
INVAR-5, Run: 008, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 009, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 010, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 011, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 012, F, 0, 0, 91, 21, 0, 7, 77, 63, 56
INVAR-5, Run: 013, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 014, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 015, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 016, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 017, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 018, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 019, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 020, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 021, F, 0, 0, 88, 19, 0, 6, 76, 63, 57
INVAR-5, Run: 022, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 023, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 024, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 025, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 026, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 027, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 028, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 029, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 030, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 031, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 032, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 033, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 034, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 035, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 036, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 037, F, 0, 0, 82, 15, 0, 4, 74, 63, 59
INVAR-5, Run: 038, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 039, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 040, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 041, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 042, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 043, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 044, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 045, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 046, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 047, F, 0, 0, 85, 17, 0, 5, 75, 63, 58
INVAR-5, Run: 048, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 049, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 050, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 051, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 052, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 053, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 054, F, 0, 0, 85, 17, 0, 5, 75, 63, 58
INVAR-5, Run: 055, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 056, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 057, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 058, F, 0, 0, 82, 15, 0, 4, 74, 63, 59
INVAR-5, Run: 059, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 060, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 061, F, 0, 0, 82, 15, 0, 4, 74, 63, 59
INVAR-5, Run: 062, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 063, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 064, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 065, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 066, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 067, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 068, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 069, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 070, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 071, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 072, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 073, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 074, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 075, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 076, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 077, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 078, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 079, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 080, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 081, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 082, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 083, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 084, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 085, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 086, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 087, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 088, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 089, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 090, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 091, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 092, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 093, F, 0, 0, 79, 13, 0, 3, 73, 63, 60
INVAR-5, Run: 094, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 095, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 096, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 097, F, 0, 0, 76, 11, 0, 2, 72, 63, 61
INVAR-5, Run: 098, P, 0, 0, 70, 7, 0, 0, 70, 63, 63
INVAR-5, Run: 099, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-5, Run: 100, F, 0, 0, 73, 9, 0, 1, 71, 63, 62
INVAR-6, Run: 001, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 002, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 003, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 004, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 005, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 006, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 007, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 008, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 009, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 010, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 011, F, 0, 0, 201, 29, 0, 3, 195, 169, 166
INVAR-6, Run: 012, F, 0, 0, 201, 29, 0, 3, 195, 169, 166
INVAR-6, Run: 013, F, 0, 0, 201, 29, 0, 3, 195, 169, 166
INVAR-6, Run: 014, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 015, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 016, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 017, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 018, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 019, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 020, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 021, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 022, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 023, F, 0, 0, 201, 29, 0, 3, 195, 169, 166
INVAR-6, Run: 024, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 025, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 026, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 027, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 028, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 029, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 030, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 031, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 032, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 033, F, 0, 0, 207, 33, 0, 5, 197, 169, 164
INVAR-6, Run: 034, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 035, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 036, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 037, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 038, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 039, F, 0, 0, 207, 33, 0, 5, 197, 169, 164
INVAR-6, Run: 040, F, 0, 0, 201, 29, 0, 3, 195, 169, 166
INVAR-6, Run: 041, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 042, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 043, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 044, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 045, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 046, F, 0, 0, 210, 35, 0, 6, 198, 169, 163
INVAR-6, Run: 047, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 048, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 049, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 050, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 051, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 052, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 053, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 054, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 055, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 056, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 057, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 058, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 059, F, 0, 0, 201, 29, 0, 3, 195, 169, 166
INVAR-6, Run: 060, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 061, F, 0, 0, 201, 29, 0, 3, 195, 169, 166
INVAR-6, Run: 062, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 063, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 064, F, 0, 0, 204, 31, 0, 4, 196, 169, 165
INVAR-6, Run: 065, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 066, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 067, F, 0, 0, 204, 31, 0, 4, 196, 169, 165
INVAR-6, Run: 068, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 069, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 070, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 071, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 072, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 073, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 074, F, 0, 0, 201, 29, 0, 3, 195, 169, 166
INVAR-6, Run: 075, F, 0, 0, 201, 29, 0, 3, 195, 169, 166
INVAR-6, Run: 076, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 077, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 078, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 079, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 080, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 081, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 082, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 083, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 084, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 085, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 086, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 087, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 088, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 089, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 090, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 091, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 092, F, 0, 0, 198, 27, 0, 2, 194, 169, 167
INVAR-6, Run: 093, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 094, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 095, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 096, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 097, P, 0, 0, 192, 23, 0, 0, 192, 169, 169
INVAR-6, Run: 098, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 099, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-6, Run: 100, F, 0, 0, 195, 25, 0, 1, 193, 169, 168
INVAR-7, Run: 001, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 002, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 003, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 004, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 005, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 006, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 007, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 008, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 009, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 010, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 011, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 012, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 013, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 014, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 015, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 016, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 017, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 018, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 019, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 020, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 021, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 022, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 023, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 024, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 025, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 026, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 027, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 028, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 029, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 030, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 031, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 032, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 033, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 034, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 035, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 036, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 037, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 038, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 039, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 040, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 041, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 042, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 043, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 044, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 045, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 046, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 047, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 048, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 049, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 050, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 051, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 052, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 053, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 054, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 055, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 056, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 057, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 058, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 059, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 060, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 061, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 062, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 063, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 064, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 065, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 066, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 067, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 068, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 069, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 070, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 071, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 072, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 073, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 074, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 075, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 076, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 077, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 078, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 079, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 080, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 081, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 082, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 083, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 084, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 085, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 086, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 087, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 088, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 089, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 090, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 091, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 092, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 093, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 094, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 095, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 096, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 097, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 098, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 099, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-7, Run: 100, P, 0, 0, 14, 14, 0, 0, 14, 0, 0
INVAR-8, Run: 001, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 002, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 003, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 004, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 005, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 006, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 007, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 008, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 009, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 010, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 011, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 012, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 013, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 014, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 015, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 016, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 017, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
INVAR-8, Run: 018, P, 0, 0, 90, 90, 0, 0, 90, 0, 0
